Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0042060,wound healing,19_GO:0050896 response to stimulus,-5.5,4,6.1,30211,326,367,16,4.4,1.1,928|2244|3694|3705|3791|4321|5055|5327|5329|5340|5627|6385|7076|7422|9076|10855,CD9|FGB|ITGB6|ITPK1|KDR|MMP12|SERPINB2|PLAT|PLAUR|PLG|PROS1|SDC4|TIMP1|VEGFA|CLDN1|HPSE,-3,MyList
GO Biological Processes,19,GO:0051346,negative regulation of hydrolase activity,19_GO:0065007 biological regulation,-5.4,3.8,6,30211,371,367,17,4.6,1.1,2|302|1410|1800|2810|3933|5055|5268|5269|5329|5627|5743|7076|7422|7429|27329|89778,A2M|ANXA2|CRYAB|DPEP1|SFN|LCN1|SERPINB2|SERPINB5|SERPINB6|PLAUR|PROS1|PTGS2|TIMP1|VEGFA|VIL1|ANGPTL3|SERPINB11,-2.9,MyList
GO Biological Processes,19,GO:0050678,regulation of epithelial cell proliferation,19_GO:0050789 regulation of biological process,-5.3,3.7,5.8,30211,379,367,17,4.6,1.1,652|1232|1910|1950|2321|2735|2810|3791|4321|5268|5797|6369|7422|7498|9076|28984|57142,BMP4|CCR3|EDNRB|EGF|FLT1|GLI1|SFN|KDR|MMP12|SERPINB5|PTPRM|CCL24|VEGFA|XDH|CLDN1|RGCC|RTN4,-2.8,MyList
GO Biological Processes,19,GO:0055080,cation homeostasis,19_GO:0065007 biological regulation,-5.3,2.9,5.5,30211,692,367,24,6.5,1.3,477|479|523|825|1232|1317|1356|1910|2034|3791|5172|5732|6338|6340|6549|6559|9498|10159|23075|23428|83959|84329|286097|338557,ATP1A2|ATP12A|ATP6V1A|CAPN3|CCR3|SLC31A1|CP|EDNRB|EPAS1|KDR|SLC26A4|PTGER2|SCNN1B|SCNN1G|SLC9A2|SLC12A3|SLC4A8|ATP6AP2|SWAP70|SLC7A8|SLC4A11|HVCN1|MICU3|FFAR4,-2.7,MyList
GO Biological Processes,19,GO:0015849,organic acid transport,19_GO:0051179 localization,-5.3,4.3,6.1,30211,265,367,14,3.8,1,4036|5172|6583|9123|10955|11001|23428|28965|51660|59272|81579|84879|117247|153129,LRP2|SLC26A4|SLC22A4|SLC16A3|SERINC3|SLC27A2|SLC7A8|SLC27A6|MPC1|ACE2|PLA2G12A|MFSD2A|SLC16A10|SLC38A9,-2.7,MyList
GO Biological Processes,19,GO:0009725,response to hormone,19_GO:0050896 response to stimulus,-5.3,2.8,5.4,30211,742,367,25,6.8,1.3,2|306|445|477|652|672|1728|1910|2244|2650|2908|3030|3484|3880|4036|5327|5732|5743|6446|7076|8611|9076|10626|27329|119392,A2M|ANXA3|ASS1|ATP1A2|BMP4|BRCA1|NQO1|EDNRB|FGB|GCNT1|NR3C1|HADHA|IGFBP1|KRT19|LRP2|PLAT|PTGER2|PTGS2|SGK1|TIMP1|PLPP1|CLDN1|TRIM16|ANGPTL3|SFR1,-2.7,MyList
Canonical Pathways,11,M3008,NABA ECM GLYCOPROTEINS,,-5.3,5,6.3,30211,196,367,12,3.3,0.93,2006|2244|3484|3910|4013|4147|8840|10418|10516|64129|157869|284217,ELN|FGB|IGFBP1|LAMA4|VWA5A|MATN2|CCN4|SPON1|FBLN5|TINAGL1|SBSPON|LAMA1,-2.7,MyList
GO Biological Processes,19,GO:0061041,regulation of wound healing,19_GO:0050896 response to stimulus,-5.3,6.2,6.7,30211,133,367,10,2.7,0.85,928|2244|5055|5327|5340|5627|7429|8840|9076|10855,CD9|FGB|SERPINB2|PLAT|PLG|PROS1|VIL1|CCN4|CLDN1|HPSE,-2.7,MyList
GO Biological Processes,19,GO:1990748,cellular detoxification,19_GO:0098754 detoxification,-5.2,7.1,6.9,30211,105,367,9,2.5,0.81,1728|2745|2952|4257|5292|5743|7295|84293|140809,NQO1|GLRX|GSTT1|MGST1|PIM1|PTGS2|TXN|PRXL2A|SRXN1,-2.7,MyList
GO Biological Processes,19,GO:0052548,regulation of endopeptidase activity,19_GO:0008152 metabolic process,-5.2,3.5,5.7,30211,426,367,18,4.9,1.1,2|302|1410|1800|2810|3933|5055|5268|5269|5329|5627|5743|7076|7422|7429|7498|26999|89778,A2M|ANXA2|CRYAB|DPEP1|SFN|LCN1|SERPINB2|SERPINB5|SERPINB6|PLAUR|PROS1|PTGS2|TIMP1|VEGFA|VIL1|XDH|CYFIP2|SERPINB11,-2.7,MyList
GO Biological Processes,19,GO:0055078,sodium ion homeostasis,19_GO:0065007 biological regulation,-5.2,13,8.2,30211,38,367,6,1.6,0.66,477|479|1910|6338|6340|6559,ATP1A2|ATP12A|EDNRB|SCNN1B|SCNN1G|SLC12A3,-2.7,MyList
GO Biological Processes,19,GO:0060541,respiratory system development,19_GO:0032502 developmental process,-5.2,5,6.2,30211,198,367,12,3.3,0.93,220|445|652|2034|2735|3694|3791|4321|7422|7481|157506|284217,ALDH1A3|ASS1|BMP4|EPAS1|GLI1|ITGB6|KDR|MMP12|VEGFA|WNT11|RDH10|LAMA1,-2.7,MyList
GO Biological Processes,19,GO:0098771,inorganic ion homeostasis,19_GO:0065007 biological regulation,-5.2,2.8,5.4,30211,702,367,24,6.5,1.3,368|477|479|523|825|1232|1317|1356|1910|2034|3791|5172|5732|6338|6340|6549|6559|9498|10159|23075|23428|84329|286097|338557,ABCC6|ATP1A2|ATP12A|ATP6V1A|CAPN3|CCR3|SLC31A1|CP|EDNRB|EPAS1|KDR|SLC26A4|PTGER2|SCNN1B|SCNN1G|SLC9A2|SLC12A3|SLC4A8|ATP6AP2|SWAP70|SLC7A8|HVCN1|MICU3|FFAR4,-2.7,MyList
GO Biological Processes,19,GO:1903034,regulation of response to wounding,19_GO:0050896 response to stimulus,-5.2,5.5,6.4,30211,166,367,11,3,0.89,928|2244|5055|5327|5340|5627|7429|8840|9076|10855|83999,CD9|FGB|SERPINB2|PLAT|PLG|PROS1|VIL1|CCN4|CLDN1|HPSE|KREMEN1,-2.7,MyList
GO Biological Processes,19,GO:0030001,metal ion transport,19_GO:0051179 localization,-5.2,3,5.4,30211,611,367,22,6,1.2,302|392|477|479|1317|1356|1910|2701|4036|6338|6340|6446|6549|6559|6583|9498|10316|26249|83959|140738|140803|286097,ANXA2|ARHGAP1|ATP1A2|ATP12A|SLC31A1|CP|EDNRB|GJA4|LRP2|SCNN1B|SCNN1G|SGK1|SLC9A2|SLC12A3|SLC22A4|SLC4A8|NMUR1|KLHL3|SLC4A11|TMEM37|TRPM6|MICU3,-2.7,MyList
GO Biological Processes,19,GO:0099191,trans-synaptic signaling by BDNF,19_GO:0023052 signaling,-5.2,62,13,30211,4,367,3,0.82,0.47,5327|5340|6860,PLAT|PLG|SYT4,-2.7,MyList
GO Biological Processes,19,GO:0099183,"trans-synaptic signaling by BDNF, modulating synaptic transmission",19_GO:0023052 signaling,-5.2,62,13,30211,4,367,3,0.82,0.47,5327|5340|6860,PLAT|PLG|SYT4,-2.7,MyList
GO Biological Processes,19,GO:0015711,organic anion transport,19_GO:0051179 localization,-5.1,3.9,5.8,30211,313,367,15,4.1,1,368|4036|4257|5172|9123|9498|10955|23428|28965|51660|59272|81579|83959|84879|153129,ABCC6|LRP2|MGST1|SLC26A4|SLC16A3|SLC4A8|SERINC3|SLC7A8|SLC27A6|MPC1|ACE2|PLA2G12A|SLC4A11|MFSD2A|SLC38A9,-2.6,MyList
Canonical Pathways,11,M5884,NABA CORE MATRISOME,,-5.1,4.2,5.9,30211,275,367,14,3.8,1,2006|2244|3484|3910|4013|4147|8840|10418|10516|11082|54829|64129|157869|284217,ELN|FGB|IGFBP1|LAMA4|VWA5A|MATN2|CCN4|SPON1|FBLN5|ESM1|ASPN|TINAGL1|SBSPON|LAMA1,-2.6,MyList
GO Biological Processes,19,GO:0044282,small molecule catabolic process,19_GO:0008152 metabolic process,-5.1,3.7,5.7,30211,354,367,16,4.4,1.1,1543|1591|1610|2731|3030|3032|3081|4942|5214|7498|8277|8659|11001|11164|57379|390916,CYP1A1|CYP24A1|DAO|GLDC|HADHA|HADHB|HGD|OAT|PFKP|XDH|TKTL1|ALDH4A1|SLC27A2|NUDT5|AICDA|NUDT19,-2.6,MyList
KEGG Pathway,24,hsa00561,Glycerolipid metabolism,,-5,9.4,7.3,30211,61,367,7,1.9,0.71,231|8611|11343|84803|116255|129642|154141,AKR1B1|PLPP1|MGLL|GPAT3|MOGAT1|MBOAT2|MBOAT1,-2.6,MyList
GO Biological Processes,19,GO:0002009,morphogenesis of an epithelium,19_GO:0032502 developmental process,-5,3.3,5.5,30211,443,367,18,4.9,1.1,220|652|1950|3791|4036|4321|5268|6385|6491|7422|7481|9585|23767|26249|57216|80000|157506|284217,ALDH1A3|BMP4|EGF|KDR|LRP2|MMP12|SERPINB5|SDC4|STIL|VEGFA|WNT11|KIF20B|FLRT3|KLHL3|VANGL2|GREB1L|RDH10|LAMA1,-2.6,MyList
GO Biological Processes,19,GO:0097237,cellular response to toxic substance,19_GO:0050896 response to stimulus,-5,6.6,6.6,30211,113,367,9,2.5,0.81,1728|2745|2952|4257|5292|5743|7295|84293|140809,NQO1|GLRX|GSTT1|MGST1|PIM1|PTGS2|TXN|PRXL2A|SRXN1,-2.5,MyList
GO Biological Processes,19,GO:0098739,import across plasma membrane,19_GO:0051179 localization,-4.9,5.7,6.3,30211,144,367,10,2.7,0.85,477|479|4036|6338|6340|6549|6559|6564|6583|23428,ATP1A2|ATP12A|LRP2|SCNN1B|SCNN1G|SLC9A2|SLC12A3|SLC15A1|SLC22A4|SLC7A8,-2.5,MyList
Reactome Gene Sets,6,R-HSA-8978868,Fatty acid metabolism,,-4.9,5.1,6.1,30211,177,367,11,3,0.89,1543|1800|3030|3032|5743|11001|51495|60481|79071|284486|390916,CYP1A1|DPEP1|HADHA|HADHB|PTGS2|SLC27A2|HACD3|ELOVL5|ELOVL6|THEM5|NUDT19,-2.5,MyList
Canonical Pathways,11,M53,PID INTEGRIN3 PATHWAY,,-4.9,11,7.6,30211,43,367,6,1.6,0.66,2244|3791|3910|5329|6385|7422,FGB|KDR|LAMA4|PLAUR|SDC4|VEGFA,-2.5,MyList
GO Biological Processes,19,GO:0098657,import into cell,19_GO:0051179 localization,-4.9,5.1,6,30211,179,367,11,3,0.89,477|479|4036|6338|6340|6549|6559|6564|6583|11001|23428,ATP1A2|ATP12A|LRP2|SCNN1B|SCNN1G|SLC9A2|SLC12A3|SLC15A1|SLC22A4|SLC27A2|SLC7A8,-2.5,MyList
GO Biological Processes,19,GO:0043086,negative regulation of catalytic activity,19_GO:0065007 biological regulation,-4.9,2.6,5.1,30211,786,367,25,6.8,1.3,2|302|306|652|1410|1728|1800|1910|2810|3087|3933|4171|5055|5268|5269|5329|5627|5743|7076|7422|7429|27329|64793|89778|374462,A2M|ANXA2|ANXA3|BMP4|CRYAB|NQO1|DPEP1|EDNRB|SFN|HHEX|LCN1|MCM2|SERPINB2|SERPINB5|SERPINB6|PLAUR|PROS1|PTGS2|TIMP1|VEGFA|VIL1|ANGPTL3|CEP85|SERPINB11|PTPRQ,-2.4,MyList
GO Biological Processes,19,GO:0052547,regulation of peptidase activity,19_GO:0008152 metabolic process,-4.8,3.2,5.4,30211,456,367,18,4.9,1.1,2|302|1410|1800|2810|3933|5055|5268|5269|5329|5627|5743|7076|7422|7429|7498|26999|89778,A2M|ANXA2|CRYAB|DPEP1|SFN|LCN1|SERPINB2|SERPINB5|SERPINB6|PLAUR|PROS1|PTGS2|TIMP1|VEGFA|VIL1|XDH|CYFIP2|SERPINB11,-2.4,MyList
GO Biological Processes,19,GO:0098655,cation transmembrane transport,19_GO:0051179 localization,-4.8,2.8,5.2,30211,640,367,22,6,1.2,302|477|479|523|1317|1910|6338|6340|6549|6559|6564|6583|9498|23428|83959|84329|85413|140738|140803|153129|245973|286097,ANXA2|ATP1A2|ATP12A|ATP6V1A|SLC31A1|EDNRB|SCNN1B|SCNN1G|SLC9A2|SLC12A3|SLC15A1|SLC22A4|SLC4A8|SLC7A8|SLC4A11|HVCN1|SLC22A16|TMEM37|TRPM6|SLC38A9|ATP6V1C2|MICU3,-2.4,MyList
GO Biological Processes,19,GO:0098869,cellular oxidant detoxification,19_GO:0098754 detoxification,-4.8,7.3,6.7,30211,90,367,8,2.2,0.76,1728|2745|2952|4257|5743|7295|84293|140809,NQO1|GLRX|GSTT1|MGST1|PTGS2|TXN|PRXL2A|SRXN1,-2.4,MyList
GO Biological Processes,19,GO:0006633,fatty acid biosynthetic process,19_GO:0008152 metabolic process,-4.8,6.3,6.4,30211,118,367,9,2.5,0.81,672|1543|5743|11343|51495|60481|79071|200879|341392,BRCA1|CYP1A1|PTGS2|MGLL|HACD3|ELOVL5|ELOVL6|LIPH|ACSM4,-2.4,MyList
GO Biological Processes,19,GO:0006790,sulfur compound metabolic process,19_GO:0008152 metabolic process,-4.8,3.7,5.5,30211,331,367,15,4.1,1,1800|1910|2952|7498|8277|10855|25774|26227|53405|60481|79071|221357|284486|341392|390916,DPEP1|EDNRB|GSTT1|XDH|TKTL1|HPSE|GSTT4|PHGDH|CLIC5|ELOVL5|ELOVL6|GSTA5|THEM5|ACSM4|NUDT19,-2.4,MyList
GO Biological Processes,19,GO:0016485,protein processing,19_GO:0008152 metabolic process,-4.8,5,6,30211,182,367,11,3,0.89,1362|1510|1803|2244|5327|9508|10159|26999|59272|63901|119587,CPD|CTSE|DPP4|FGB|PLAT|ADAMTS3|ATP6AP2|CYFIP2|ACE2|FAM111A|CPXM2,-2.4,MyList
GO Biological Processes,19,GO:0030193,regulation of blood coagulation,19_GO:0032501 multicellular organismal process,-4.8,8.7,7,30211,66,367,7,1.9,0.71,928|2244|5055|5327|5340|5627|10855,CD9|FGB|SERPINB2|PLAT|PLG|PROS1|HPSE,-2.4,MyList
GO Biological Processes,19,GO:0003158,endothelium development,19_GO:0032502 developmental process,-4.8,7.2,6.6,30211,91,367,8,2.2,0.76,652|1910|2701|2889|3791|7430|9076|10855,BMP4|EDNRB|GJA4|RAPGEF1|KDR|EZR|CLDN1|HPSE,-2.4,MyList
GO Biological Processes,19,GO:0030195,negative regulation of blood coagulation,19_GO:0048519 negative regulation of biological process,-4.8,11,7.4,30211,45,367,6,1.6,0.66,928|2244|5055|5327|5340|5627,CD9|FGB|SERPINB2|PLAT|PLG|PROS1,-2.4,MyList
WikiPathways,27,WP5065,SARS-CoV-2 altering angiogenesis via NRP1,,-4.8,49,12,30211,5,367,3,0.82,0.47,3791|7422|59272,KDR|VEGFA|ACE2,-2.4,MyList
GO Biological Processes,19,GO:0048729,tissue morphogenesis,19_GO:0032502 developmental process,-4.8,3,5.2,30211,554,367,20,5.4,1.2,220|652|1950|2650|3791|4036|4321|5268|6385|6491|7422|7481|9585|22943|23767|26249|57216|80000|157506|284217,ALDH1A3|BMP4|EGF|GCNT1|KDR|LRP2|MMP12|SERPINB5|SDC4|STIL|VEGFA|WNT11|KIF20B|DKK1|FLRT3|KLHL3|VANGL2|GREB1L|RDH10|LAMA1,-2.4,MyList
GO Biological Processes,19,GO:0030111,regulation of Wnt signaling pathway,19_GO:0023052 signaling,-4.7,3.7,5.5,30211,336,367,15,4.1,1,1950|2735|3087|3484|7481|8840|10159|22943|51704|65268|83999|129293|245973|259266|102723796,EGF|GLI1|HHEX|IGFBP1|WNT11|CCN4|ATP6AP2|DKK1|GPRC5B|WNK2|KREMEN1|TRABD2A|ATP6V1C2|ASPM|TLE7,-2.4,MyList
Reactome Gene Sets,6,R-HSA-983712,Ion channel transport,,-4.7,4.9,5.9,30211,186,367,11,3,0.89,477|479|523|2040|6338|6340|6446|65268|140803|245973|286410,ATP1A2|ATP12A|ATP6V1A|STOM|SCNN1B|SCNN1G|SGK1|WNK2|TRPM6|ATP6V1C2|ATP11C,-2.4,MyList
GO Biological Processes,19,GO:1900046,regulation of hemostasis,19_GO:0050789 regulation of biological process,-4.7,8.5,6.8,30211,68,367,7,1.9,0.71,928|2244|5055|5327|5340|5627|10855,CD9|FGB|SERPINB2|PLAT|PLG|PROS1|HPSE,-2.4,MyList
GO Biological Processes,19,GO:1900047,negative regulation of hemostasis,19_GO:0048519 negative regulation of biological process,-4.7,11,7.3,30211,46,367,6,1.6,0.66,928|2244|5055|5327|5340|5627,CD9|FGB|SERPINB2|PLAT|PLG|PROS1,-2.4,MyList
GO Biological Processes,19,GO:0010035,response to inorganic substance,19_GO:0050896 response to stimulus,-4.7,3,5.2,30211,513,367,19,5.2,1.2,159|445|825|1410|1543|1728|1800|1910|2244|3707|3791|5179|5743|6860|7295|9076|54829|57586|84329,ADSS2|ASS1|CAPN3|CRYAB|CYP1A1|NQO1|DPEP1|EDNRB|FGB|ITPKB|KDR|PENK|PTGS2|SYT4|TXN|CLDN1|ASPN|SYT13|HVCN1,-2.4,MyList
GO Biological Processes,19,GO:0001701,in utero embryonic development,19_GO:0032502 developmental process,-4.7,3.5,5.4,30211,381,367,16,4.4,1.1,1999|2034|2707|3880|4643|5340|5801|6491|7004|7422|9133|9508|51294|57142|113026|157506,ELF3|EPAS1|GJB3|KRT19|MYO1E|PLG|PTPRR|STIL|TEAD4|VEGFA|CCNB2|ADAMTS3|PCDH12|RTN4|PLCD3|RDH10,-2.4,MyList
GO Biological Processes,19,GO:0040008,regulation of growth,19_GO:0040007 growth,-4.6,2.7,5,30211,660,367,22,6,1.2,652|825|1410|2735|2810|3484|4897|5292|6098|6446|6860|7422|7429|7430|7481|8643|9133|10516|10591|57142|81621|84879,BMP4|CAPN3|CRYAB|GLI1|SFN|IGFBP1|NRCAM|PIM1|ROS1|SGK1|SYT4|VEGFA|VIL1|EZR|WNT11|PTCH2|CCNB2|FBLN5|DNPH1|RTN4|KAZALD1|MFSD2A,-2.3,MyList
GO Biological Processes,19,GO:0010575,positive regulation of vascular endothelial growth factor production,19_GO:0048518 positive regulation of biological process,-4.6,14,7.9,30211,29,367,5,1.4,0.61,672|3572|5743|10855|284340,BRCA1|IL6ST|PTGS2|HPSE|CXCL17,-2.3,MyList
GO Biological Processes,19,GO:0050818,regulation of coagulation,19_GO:0032501 multicellular organismal process,-4.6,8.1,6.7,30211,71,367,7,1.9,0.71,928|2244|5055|5327|5340|5627|10855,CD9|FGB|SERPINB2|PLAT|PLG|PROS1|HPSE,-2.3,MyList
GO Biological Processes,19,GO:0097435,supramolecular fiber organization,19_GO:0009987 cellular process,-4.6,3,5.1,30211,522,367,19,5.2,1.2,822|825|2006|3880|4642|4643|5317|5358|7429|7430|9124|9168|9508|10516|11004|23075|64005|80206|81624,CAPG|CAPN3|ELN|KRT19|MYO1D|MYO1E|PKP1|PLS3|VIL1|EZR|PDLIM1|TMSB10|ADAMTS3|FBLN5|KIF2C|SWAP70|MYO1G|FHOD3|DIAPH3,-2.3,MyList
GO Biological Processes,19,GO:0043129,surfactant homeostasis,19_GO:0032501 multicellular organismal process,-4.6,22,9,30211,15,367,4,1.1,0.54,2034|3694|3791|7422,EPAS1|ITGB6|KDR|VEGFA,-2.3,MyList
GO Biological Processes,19,GO:0007015,actin filament organization,19_GO:0009987 cellular process,-4.6,4,5.5,30211,267,367,13,3.5,0.96,822|2006|4642|4643|5358|7429|7430|9124|9168|23075|64005|80206|81624,CAPG|ELN|MYO1D|MYO1E|PLS3|VIL1|EZR|PDLIM1|TMSB10|SWAP70|MYO1G|FHOD3|DIAPH3,-2.3,MyList
GO Biological Processes,19,GO:0007568,aging,19_GO:0032502 developmental process,-4.6,4,5.5,30211,267,367,13,3.5,0.96,445|1410|1543|1728|1910|2674|3484|5179|5743|7076|9076|22943|55170,ASS1|CRYAB|CYP1A1|NQO1|EDNRB|GFRA1|IGFBP1|PENK|PTGS2|TIMP1|CLDN1|DKK1|PRMT6,-2.3,MyList
KEGG Pathway,24,hsa00564,Glycerophospholipid metabolism,,-4.6,6.7,6.3,30211,98,367,8,2.2,0.76,1040|8611|55500|81579|84803|85465|129642|154141,CDS1|PLPP1|ETNK1|PLA2G12A|GPAT3|SELENOI|MBOAT2|MBOAT1,-2.3,MyList
GO Biological Processes,19,GO:0060562,epithelial tube morphogenesis,19_GO:0032502 developmental process,-4.6,3.8,5.4,30211,307,367,14,3.8,1,652|1950|3791|4036|6385|6491|7422|7481|9585|26249|57216|80000|157506|284217,BMP4|EGF|KDR|LRP2|SDC4|STIL|VEGFA|WNT11|KIF20B|KLHL3|VANGL2|GREB1L|RDH10|LAMA1,-2.3,MyList
GO Biological Processes,19,GO:0050819,negative regulation of coagulation,19_GO:0048519 negative regulation of biological process,-4.6,10,7.1,30211,49,367,6,1.6,0.66,928|2244|5055|5327|5340|5627,CD9|FGB|SERPINB2|PLAT|PLG|PROS1,-2.3,MyList
Reactome Gene Sets,6,R-HSA-15869,Metabolism of nucleotides,,-4.5,6.7,6.2,30211,99,367,8,2.2,0.76,132|159|2745|7295|7498|10591|11164|22978,ADK|ADSS2|GLRX|TXN|XDH|DNPH1|NUDT5|NT5C2,-2.2,MyList
GO Biological Processes,19,GO:1901605,alpha-amino acid metabolic process,19_GO:0008152 metabolic process,-4.5,4.6,5.7,30211,195,367,11,3,0.89,159|445|1610|1800|2731|3081|4942|8659|10955|26227|29968,ADSS2|ASS1|DAO|DPEP1|GLDC|HGD|OAT|ALDH4A1|SERINC3|PHGDH|PSAT1,-2.2,MyList
Reactome Gene Sets,6,R-HSA-114608,Platelet degranulation,,-4.5,5.7,6,30211,129,367,9,2.5,0.81,2|928|1950|2244|5340|5627|5768|7076|7422,A2M|CD9|EGF|FGB|PLG|PROS1|QSOX1|TIMP1|VEGFA,-2.2,MyList
GO Biological Processes,19,GO:0006564,L-serine biosynthetic process,19_GO:0008152 metabolic process,-4.5,41,11,30211,6,367,3,0.82,0.47,10955|26227|29968,SERINC3|PHGDH|PSAT1,-2.2,MyList
GO Biological Processes,19,GO:0098754,detoxification,19_GO:0098754 detoxification,-4.4,5.6,5.9,30211,132,367,9,2.5,0.81,1728|2745|2952|4257|5292|5743|7295|84293|140809,NQO1|GLRX|GSTT1|MGST1|PIM1|PTGS2|TXN|PRXL2A|SRXN1,-2.2,MyList
GO Biological Processes,19,GO:0003013,circulatory system process,19_GO:0032501 multicellular organismal process,-4.4,3,5,30211,492,367,18,4.9,1.1,290|477|1910|2006|2244|4036|4635|5743|6338|6446|7422|9498|10159|23428|59272|83988|84879|114134,ANPEP|ATP1A2|EDNRB|ELN|FGB|LRP2|MYL4|PTGS2|SCNN1B|SGK1|VEGFA|SLC4A8|ATP6AP2|SLC7A8|ACE2|NCALD|MFSD2A|SLC2A13,-2.1,MyList
GO Biological Processes,19,GO:0071470,cellular response to osmotic stress,19_GO:0050896 response to stimulus,-4.4,13,7.4,30211,32,367,5,1.4,0.61,231|825|5269|5743|83959,AKR1B1|CAPN3|SERPINB6|PTGS2|SLC4A11,-2.1,MyList
GO Biological Processes,19,GO:0061028,establishment of endothelial barrier,19_GO:0032502 developmental process,-4.4,13,7.4,30211,32,367,5,1.4,0.61,1910|2889|7430|9076|10855,EDNRB|RAPGEF1|EZR|CLDN1|HPSE,-2.1,MyList
Reactome Gene Sets,6,R-HSA-76005,Response to elevated platelet cytosolic Ca2+,,-4.4,5.5,5.8,30211,134,367,9,2.5,0.81,2|928|1950|2244|5340|5627|5768|7076|7422,A2M|CD9|EGF|FGB|PLG|PROS1|QSOX1|TIMP1|VEGFA,-2.1,MyList
GO Biological Processes,19,GO:0043154,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process,19_GO:0048519 negative regulation of biological process,-4.4,7.5,6.3,30211,77,367,7,1.9,0.71,1410|1800|2810|5329|5743|7422|7429,CRYAB|DPEP1|SFN|PLAUR|PTGS2|VEGFA|VIL1,-2.1,MyList
GO Biological Processes,19,GO:0048875,chemical homeostasis within a tissue,19_GO:0032501 multicellular organismal process,-4.3,19,8.4,30211,17,367,4,1.1,0.54,2034|3694|3791|7422,EPAS1|ITGB6|KDR|VEGFA,-2.1,MyList
GO Biological Processes,19,GO:0071396,cellular response to lipid,19_GO:0050896 response to stimulus,-4.3,3,4.9,30211,499,367,18,4.9,1.1,445|477|652|1591|1910|2707|2908|3606|3929|4257|5179|5292|5327|6446|7481|8611|9076|57379,ASS1|ATP1A2|BMP4|CYP24A1|EDNRB|GJB3|NR3C1|IL18|LBP|MGST1|PENK|PIM1|PLAT|SGK1|WNT11|PLPP1|CLDN1|AICDA,-2.1,MyList
GO Biological Processes,19,GO:0030162,regulation of proteolysis,19_GO:0008152 metabolic process,-4.3,2.5,4.7,30211,743,367,23,6.3,1.3,2|302|825|1410|1800|1950|2810|3933|5055|5268|5269|5327|5329|5627|5743|7076|7422|7429|7498|10418|26999|55872|89778,A2M|ANXA2|CAPN3|CRYAB|DPEP1|EGF|SFN|LCN1|SERPINB2|SERPINB5|SERPINB6|PLAT|PLAUR|PROS1|PTGS2|TIMP1|VEGFA|VIL1|XDH|SPON1|CYFIP2|PBK|SERPINB11,-2.1,MyList
GO Biological Processes,19,GO:0008654,phospholipid biosynthetic process,19_GO:0008152 metabolic process,-4.3,4.1,5.3,30211,243,367,12,3.3,0.93,660|1040|3707|5281|55500|84803|84879|85465|129642|154141|200879|204962,BMX|CDS1|ITPKB|PIGF|ETNK1|GPAT3|MFSD2A|SELENOI|MBOAT2|MBOAT1|LIPH|SLC44A5,-2.1,MyList
GO Biological Processes,19,GO:0030004,cellular monovalent inorganic cation homeostasis,19_GO:0065007 biological regulation,-4.3,6.2,5.9,30211,107,367,8,2.2,0.76,477|479|6338|6340|6549|9498|10159|84329,ATP1A2|ATP12A|SCNN1B|SCNN1G|SLC9A2|SLC4A8|ATP6AP2|HVCN1,-2.1,MyList
GO Biological Processes,19,GO:0071407,cellular response to organic cyclic compound,19_GO:0050896 response to stimulus,-4.3,2.9,4.9,30211,504,367,18,4.9,1.1,445|477|652|672|1543|1591|2889|2908|3606|5179|5292|5327|5743|6338|6340|6446|7430|8611,ASS1|ATP1A2|BMP4|BRCA1|CYP1A1|CYP24A1|RAPGEF1|NR3C1|IL18|PENK|PIM1|PLAT|PTGS2|SCNN1B|SCNN1G|SGK1|EZR|PLPP1,-2,MyList
Canonical Pathways,11,M44,PID HIF2PATHWAY,,-4.3,12,7.2,30211,34,367,5,1.4,0.61,2034|2321|3791|7422|8553,EPAS1|FLT1|KDR|VEGFA|BHLHE40,-2,MyList
GO Biological Processes,19,GO:0043603,cellular amide metabolic process,19_GO:0008152 metabolic process,-4.3,2.5,4.7,30211,750,367,23,6.3,1.3,290|445|1362|1800|1803|2952|7498|8611|9514|10020|10159|22978|25774|53405|57110|59272|60481|79071|119587|221357|284486|341392|390916,ANPEP|ASS1|CPD|DPEP1|DPP4|GSTT1|XDH|PLPP1|GAL3ST1|GNE|ATP6AP2|NT5C2|GSTT4|CLIC5|PLAAT1|ACE2|ELOVL5|ELOVL6|CPXM2|GSTA5|THEM5|ACSM4|NUDT19,-2,MyList
GO Biological Processes,19,GO:0030324,lung development,19_GO:0032502 developmental process,-4.2,4.7,5.5,30211,174,367,10,2.7,0.85,652|2034|2735|3694|3791|4321|7422|7481|157506|284217,BMP4|EPAS1|GLI1|ITGB6|KDR|MMP12|VEGFA|WNT11|RDH10|LAMA1,-2,MyList
Reactome Gene Sets,6,R-HSA-74259,Purine catabolism,,-4.2,18,8.1,30211,18,367,4,1.1,0.54,7498|10591|11164|22978,XDH|DNPH1|NUDT5|NT5C2,-2,MyList
