gene_id,transcript_id(s),length,effective_length,expected_count,TPM,FPKM
ENSNVIG00000000304,ENSNVIT00000000366,450,288.17,0,0,0
ENSNVIG00000000305,"ENSNVIT00000000369,ENSNVIT00000000373",529.57,367.65,113,3.56,14.6
ENSNVIG00000000306,ENSNVIT00000000344,939,777.05,0,0,0
ENSNVIG00000000307,ENSNVIT00000000352,696,534.06,0,0,0
ENSNVIG00000000308,"ENSNVIT00000000405,ENSNVIT00000000412",6129,5967.05,89,0.17,0.71
ENSNVIG00000000309,"ENSNVIT00000000538,ENSNVIT00000000555",2378.44,2216.49,166.4,0.87,3.57
ENSNVIG00000000310,"ENSNVIT00000000380,ENSNVIT00000000409,ENSNVIT00000000414",2095,1933.05,459,2.75,11.28
ENSNVIG00000000311,"ENSNVIT00000000367,ENSNVIT00000000376",997,835.05,160,2.22,9.1
ENSNVIG00000000312,"ENSNVIT00000000388,ENSNVIT00000000393",1392.39,1230.44,277,2.61,10.7
ENSNVIG00000000313,ENSNVIT00000000360,549,387.07,0,0,0
ENSNVIG00000000314,ENSNVIT00000000361,2703,2541.05,0,0,0
ENSNVIG00000000315,ENSNVIT00000000362,76,0,0,0,0
ENSNVIG00000000316,ENSNVIT00000000427,2844,2682.05,460,1.99,8.15
ENSNVIG00000000317,ENSNVIT00000000365,1995,1833.05,0,0,0
ENSNVIG00000000318,ENSNVIT00000000372,2868,2706.05,106,0.45,1.86
ENSNVIG00000000319,ENSNVIT00000000363,125,7.89,0,0,0
ENSNVIG00000000320,"ENSNVIT00000000410,ENSNVIT00000000436,ENSNVIT00000000457",2964.35,2802.41,357,1.48,6.05
ENSNVIG00000000321,ENSNVIT00000000368,115,5.15,0,0,0
ENSNVIG00000000322,ENSNVIT00000000374,951,789.05,8,0.12,0.48
ENSNVIG00000000323,"ENSNVIT00000000378,ENSNVIT00000000382",963,801.05,1,0.01,0.06
ENSNVIG00000000324,"ENSNVIT00000000379,ENSNVIT00000000390",1747,1585.05,611,4.47,18.31
ENSNVIG00000000325,ENSNVIT00000000381,1479,1317.05,0,0,0
ENSNVIG00000000326,ENSNVIT00000000425,3627,3465.05,151,0.51,2.07
ENSNVIG00000000327,"ENSNVIT00000000394,ENSNVIT00000000402,ENSNVIT00000000426,ENSNVIT00000000432,ENSNVIT00000000441,ENSNVIT00000000443",2216.5,2054.55,489,2.76,11.31
ENSNVIG00000000328,"ENSNVIT00000000430,ENSNVIT00000000461,ENSNVIT00000000468",901.17,739.23,1191,18.67,76.55
ENSNVIG00000000329,"ENSNVIT00000000462,ENSNVIT00000000500,ENSNVIT00000000511",2116,1954.05,211,1.25,5.13
ENSNVIG00000000330,ENSNVIT00000000387,4933,4771.05,1924,4.67,19.16
ENSNVIG00000000331,"ENSNVIT00000001314,ENSNVIT00000001317,ENSNVIT00000001342,ENSNVIT00000001380,ENSNVIT00000001415",2763.01,2601.07,6,0.03,0.11
ENSNVIG00000000332,ENSNVIT00000000389,3327,3165.05,1519,5.56,22.8
ENSNVIG00000000333,"ENSNVIT00000000474,ENSNVIT00000000504,ENSNVIT00000000517",790.46,628.51,15,0.28,1.13
ENSNVIG00000000334,"ENSNVIT00000000649,ENSNVIT00000000675",1017.04,855.09,103,1.4,5.72
ENSNVIG00000000335,ENSNVIT00000000401,1326,1164.05,405,4.03,16.53
ENSNVIG00000000336,ENSNVIT00000000398,1080,918.05,310,3.91,16.04
ENSNVIG00000000337,ENSNVIT00000000399,87,1.04,0,0,0
ENSNVIG00000000338,ENSNVIT00000000407,3052,2890.05,414,1.66,6.81
ENSNVIG00000000339,"ENSNVIT00000000406,ENSNVIT00000000418,ENSNVIT00000000419",1993.98,1832.03,259,1.64,6.72
ENSNVIG00000000340,"ENSNVIT00000000658,ENSNVIT00000000661,ENSNVIT00000000667,ENSNVIT00000000680,ENSNVIT00000000692,ENSNVIT00000000705,ENSNVIT00000000756",3840.46,3678.51,2666,8.4,34.43
ENSNVIG00000000341,ENSNVIT00000000482,3147,2985.05,423,1.64,6.73
ENSNVIG00000000342,"ENSNVIT00000000448,ENSNVIT00000000450",2554.15,2392.2,330,1.6,6.55
ENSNVIG00000000343,ENSNVIT00000000423,1524,1362.05,511,4.35,17.82
ENSNVIG00000000344,ENSNVIT00000000447,2845,2683.05,1725,7.45,30.55
ENSNVIG00000000345,ENSNVIT00000000606,7383,7221.05,1206,1.94,7.93
ENSNVIG00000000346,"ENSNVIT00000000424,ENSNVIT00000000435,ENSNVIT00000000444",4006.29,3844.35,269,0.81,3.32
ENSNVIG00000000347,"ENSNVIT00000001390,ENSNVIT00000001429,ENSNVIT00000001469",9177,9015.05,424,0.55,2.23
ENSNVIG00000000348,"ENSNVIT00000000421,ENSNVIT00000000422",784.28,623.38,73,1.36,5.56
ENSNVIG00000000349,ENSNVIT00000000458,2650,2488.05,429,2,8.19
ENSNVIG00000000350,"ENSNVIT00000000485,ENSNVIT00000000488",1859.12,1697.18,2282,15.58,63.88
ENSNVIG00000000351,ENSNVIT00000000431,2415,2253.05,77,0.4,1.62
ENSNVIG00000000352,ENSNVIT00000000438,792,630.05,0,0,0
ENSNVIG00000000353,ENSNVIT00000000434,107,3.49,0,0,0
ENSNVIG00000000354,ENSNVIT00000000449,864,702.05,14,0.23,0.95
ENSNVIG00000000355,ENSNVIT00000000437,255,97.85,0,0,0
ENSNVIG00000000356,ENSNVIT00000000440,106,3.31,0,0,0
ENSNVIG00000000357,ENSNVIT00000000439,190,43.24,0,0,0
ENSNVIG00000000358,ENSNVIT00000000442,1686,1524.05,177,1.35,5.52
ENSNVIG00000000359,"ENSNVIT00000000460,ENSNVIT00000000518,ENSNVIT00000000521,ENSNVIT00000000532",772.16,610.22,78,1.48,6.07
ENSNVIG00000000360,ENSNVIT00000000445,74,0,0,0,0
ENSNVIG00000000361,ENSNVIT00000000446,189,42.51,23,6.27,25.7
ENSNVIG00000000362,ENSNVIT00000000454,342,181.03,0,0,0
ENSNVIG00000000363,ENSNVIT00000000455,492,330.11,0,0,0
ENSNVIG00000000364,ENSNVIT00000000453,264,106.13,0,0,0
ENSNVIG00000000365,ENSNVIT00000000451,1978,1816.05,1352,8.63,35.37
ENSNVIG00000000366,"ENSNVIT00000000552,ENSNVIT00000000566",1184.53,1022.58,6,0.07,0.28
ENSNVIG00000000367,ENSNVIT00000000456,303,143.08,2.03,0.16,0.67
ENSNVIG00000000368,"ENSNVIT00000000610,ENSNVIT00000000632",1299,1137.05,2,0.02,0.08
ENSNVIG00000000369,ENSNVIT00000000470,501,339.1,1,0.03,0.14
ENSNVIG00000000370,"ENSNVIT00000001362,ENSNVIT00000001393,ENSNVIT00000001407",4167.25,4005.3,204,0.59,2.42
ENSNVIG00000000371,"ENSNVIT00000000491,ENSNVIT00000000516",1014.19,852.25,2710.91,36.87,151.12
ENSNVIG00000000372,"ENSNVIT00000000490,ENSNVIT00000000509",2201,2039.05,245,1.39,5.71
ENSNVIG00000000373,"ENSNVIT00000000480,ENSNVIT00000000495",2037.66,1875.72,1481,9.15,37.51
ENSNVIG00000000374,ENSNVIT00000000466,501,339.1,1,0.03,0.14
ENSNVIG00000000375,ENSNVIT00000000463,2817,2655.05,1647,7.19,29.47
ENSNVIG00000000376,ENSNVIT00000000467,591,429.06,8.69,0.23,0.96
ENSNVIG00000000377,ENSNVIT00000000484,966,804.05,68,0.98,4.02
ENSNVIG00000000378,ENSNVIT00000000471,106,3.31,0,0,0
ENSNVIG00000000379,ENSNVIT00000000473,104,2.97,0,0,0
ENSNVIG00000000380,ENSNVIT00000000475,102,2.66,0,0,0
ENSNVIG00000000381,ENSNVIT00000000478,89,1.19,0,0,0
ENSNVIG00000000382,ENSNVIT00000000477,103,2.81,0,0,0
ENSNVIG00000000383,ENSNVIT00000000476,1353,1191.05,177,1.72,7.06
ENSNVIG00000000384,ENSNVIT00000000479,1176,1014.05,512,5.85,23.99
ENSNVIG00000000385,ENSNVIT00000000539,3234,3072.05,420,1.58,6.5
ENSNVIG00000000386,ENSNVIT00000000672,1467,1305.05,3734,33.16,135.94
ENSNVIG00000000387,ENSNVIT00000000486,104,2.97,0,0,0
ENSNVIG00000000388,ENSNVIT00000000483,108,3.67,0,0,0
ENSNVIG00000000389,ENSNVIT00000000493,891,729.05,238.12,3.79,15.52
ENSNVIG00000000390,"ENSNVIT00000000522,ENSNVIT00000000531,ENSNVIT00000000537",591.47,429.61,10868.56,293.23,1201.95
ENSNVIG00000000391,"ENSNVIT00000000494,ENSNVIT00000000501,ENSNVIT00000000507,ENSNVIT00000000514",2194.23,2032.28,28,0.16,0.65
ENSNVIG00000000392,ENSNVIT00000000497,201,51.59,0,0,0
ENSNVIG00000000393,"ENSNVIT00000000508,ENSNVIT00000000524",1558.58,1396.63,6574,54.56,223.63
ENSNVIG00000000394,ENSNVIT00000000496,645,483.06,3,0.07,0.3
ENSNVIG00000000395,ENSNVIT00000000492,110,4.06,0,0,0
ENSNVIG00000000396,"ENSNVIT00000000515,ENSNVIT00000000525,ENSNVIT00000000534",1220.69,1058.74,443,4.85,19.88
ENSNVIG00000000397,"ENSNVIT00000000547,ENSNVIT00000000573",3516,3354.05,2864,9.9,40.57
ENSNVIG00000000398,"ENSNVIT00000002133,ENSNVIT00000002141,ENSNVIT00000002149,ENSNVIT00000002151,ENSNVIT00000002177,ENSNVIT00000002185,ENSNVIT00000002196",3005.57,2843.62,216,0.88,3.61
ENSNVIG00000000399,ENSNVIT00000000499,83,0,2,0,0
ENSNVIG00000000400,ENSNVIT00000000505,378,216.54,20.88,1.12,4.58
ENSNVIG00000000401,ENSNVIT00000000502,82,0,0,0,0
ENSNVIG00000000402,ENSNVIT00000000503,291,131.57,0,0,0
ENSNVIG00000000403,ENSNVIT00000000569,2805,2643.05,1,0,0.02
ENSNVIG00000000404,"ENSNVIT00000001389,ENSNVIT00000001443,ENSNVIT00000001488,ENSNVIT00000001501",5670,5508.05,12,0.03,0.1
ENSNVIG00000000405,ENSNVIT00000000556,3078,2916.05,223,0.89,3.63
ENSNVIG00000000406,ENSNVIT00000000510,723,561.05,247,5.1,20.92
ENSNVIG00000000407,ENSNVIT00000000612,4725,4563.05,706,1.79,7.35
ENSNVIG00000000408,"ENSNVIT00000000545,ENSNVIT00000000571,ENSNVIT00000000575,ENSNVIT00000000579",2465.22,2303.28,4021,20.23,82.94
ENSNVIG00000000409,ENSNVIT00000000519,117,5.63,0,0,0
ENSNVIG00000000410,"ENSNVIT00000000544,ENSNVIT00000000565",4822.66,4660.71,154,0.38,1.57
ENSNVIG00000000411,ENSNVIT00000000578,3063,2901.05,99,0.4,1.62
ENSNVIG00000000412,ENSNVIT00000000541,3126,2964.05,32,0.13,0.51
ENSNVIG00000000413,ENSNVIT00000000527,3609,3447.05,1067,3.59,14.71
ENSNVIG00000000414,ENSNVIT00000000526,1077,915.05,4,0.05,0.21
ENSNVIG00000000415,ENSNVIT00000000528,990,828.05,1,0.01,0.06
ENSNVIG00000000416,ENSNVIT00000000536,2289,2127.05,1996.17,10.88,44.59
ENSNVIG00000000417,ENSNVIT00000000529,5696,5534.05,1161,2.43,9.97
ENSNVIG00000000418,ENSNVIT00000000533,107,3.49,0,0,0
ENSNVIG00000000419,ENSNVIT00000000535,321,160.5,0,0,0
ENSNVIG00000000420,ENSNVIT00000000598,3066,2904.05,245,0.98,4.01
ENSNVIG00000000421,ENSNVIT00000000562,3440,3278.05,2262,8,32.78
ENSNVIG00000000422,"ENSNVIT00000000788,ENSNVIT00000000846,ENSNVIT00000000882",9523,9361.05,1327,1.64,6.73
ENSNVIG00000000423,ENSNVIT00000000557,999,837.05,1,0.01,0.06
ENSNVIG00000000424,ENSNVIT00000000546,102,2.66,0,0,0
ENSNVIG00000000425,ENSNVIT00000000548,636,474.06,39,0.95,3.91
ENSNVIG00000000426,ENSNVIT00000000550,2322,2160.05,530,2.84,11.66
ENSNVIG00000000427,"ENSNVIT00000000570,ENSNVIT00000000593",1437.36,1275.42,567,5.15,21.12
ENSNVIG00000000428,ENSNVIT00000000549,4067,3905.05,476,1.41,5.79
ENSNVIG00000000429,ENSNVIT00000000564,2088,1926.05,0,0,0
ENSNVIG00000000430,ENSNVIT00000000561,399,237.38,5.44,0.27,1.09
ENSNVIG00000000431,"ENSNVIT00000000553,ENSNVIT00000000559,ENSNVIT00000000591,ENSNVIT00000000620,ENSNVIT00000000651,ENSNVIT00000000679",5610.56,5448.62,675,1.44,5.89
ENSNVIG00000000432,ENSNVIT00000000558,336,175.15,22,1.46,5.97
ENSNVIG00000000433,ENSNVIT00000000560,1951,1789.05,1082,7.01,28.73
ENSNVIG00000000434,ENSNVIT00000000589,1647,1485.05,14,0.11,0.45
ENSNVIG00000000435,ENSNVIT00000000568,2375,2213.05,740.34,3.88,15.89
ENSNVIG00000000436,ENSNVIT00000000567,163,25.16,0,0,0
ENSNVIG00000000437,ENSNVIT00000000577,3657,3495.05,0,0,0
ENSNVIG00000000438,ENSNVIT00000000572,93,1.55,0,0,0
ENSNVIG00000000439,ENSNVIT00000000580,597,435.06,298.93,7.96,32.64
ENSNVIG00000000440,ENSNVIT00000000574,106,3.31,0,0,0
ENSNVIG00000000441,ENSNVIT00000000588,687,525.06,8314.94,183.55,752.39
ENSNVIG00000000442,ENSNVIT00000000576,133,10.63,0,0,0
ENSNVIG00000000443,ENSNVIT00000000596,660,498.06,27,0.63,2.58
ENSNVIG00000000444,ENSNVIT00000000586,3356,3194.05,5,0.02,0.07
ENSNVIG00000000445,"ENSNVIT00000000587,ENSNVIT00000000594",1625,1463.05,8,0.06,0.26
ENSNVIG00000000446,ENSNVIT00000000581,753,591.05,22,0.43,1.77
ENSNVIG00000000447,ENSNVIT00000000582,165,26.36,0,0,0
ENSNVIG00000000448,ENSNVIT00000000584,1953,1791.05,67,0.43,1.78
ENSNVIG00000000449,"ENSNVIT00000000689,ENSNVIT00000000703",1386,1224.05,194,1.84,7.53
ENSNVIG00000000450,ENSNVIT00000000595,3240,3078.05,192,0.72,2.96
ENSNVIG00000000451,ENSNVIT00000000597,1236,1074.05,887,9.57,39.24
ENSNVIG00000000452,ENSNVIT00000000654,4761,4599.05,0,0,0
ENSNVIG00000000453,ENSNVIT00000000590,111,4.26,0,0,0
ENSNVIG00000000454,ENSNVIT00000000592,150,18.04,0,0,0
ENSNVIG00000000455,ENSNVIT00000000601,1533,1371.05,4,0.03,0.14
ENSNVIG00000000456,"ENSNVIT00000000937,ENSNVIT00000000940,ENSNVIT00000000951",1315.15,1153.21,152,1.53,6.26
ENSNVIG00000000457,ENSNVIT00000000607,1047,885.05,0,0,0
ENSNVIG00000000458,ENSNVIT00000000626,3027,2865.05,0,0,0
ENSNVIG00000000459,"ENSNVIT00000000711,ENSNVIT00000000722,ENSNVIT00000000734",4209,4047.05,127,0.36,1.49
ENSNVIG00000000460,"ENSNVIT00000000714,ENSNVIT00000000735",1939.92,1777.98,707,4.61,18.89
ENSNVIG00000000461,ENSNVIT00000000600,438,276.21,0,0,0
ENSNVIG00000000462,"ENSNVIT00000000614,ENSNVIT00000000618",515.7,353.78,2682,87.87,360.17
ENSNVIG00000000463,"ENSNVIT00000000646,ENSNVIT00000000683",3487,3325.05,279,0.97,3.99
ENSNVIG00000000464,"ENSNVIT00000000876,ENSNVIT00000000881,ENSNVIT00000000890",1441,1279.05,0,0,0
ENSNVIG00000000465,ENSNVIT00000000599,531,369.08,3.12,0.1,0.4
ENSNVIG00000000466,ENSNVIT00000000604,3105,2943.05,34,0.13,0.55
ENSNVIG00000000467,ENSNVIT00000000609,709,547.06,507,10.74,44.03
ENSNVIG00000000468,ENSNVIT00000000634,2163,2001.05,1986,11.5,47.15
ENSNVIG00000000469,ENSNVIT00000000602,1150,988.05,11,0.13,0.53
ENSNVIG00000000470,ENSNVIT00000000603,133,10.63,0,0,0
ENSNVIG00000000471,ENSNVIT00000000608,1011,849.05,107,1.46,5.99
ENSNVIG00000000472,ENSNVIT00000000605,303,143.08,0,0,0
ENSNVIG00000000473,ENSNVIT00000000625,2247,2085.05,576,3.2,13.12
ENSNVIG00000000474,ENSNVIT00000000623,1494,1332.05,1,0.01,0.04
ENSNVIG00000000475,ENSNVIT00000000611,171,30.11,5.28,2.03,8.34
ENSNVIG00000000476,"ENSNVIT00000000615,ENSNVIT00000000621",638.41,476.46,624,15.18,62.22
ENSNVIG00000000477,"ENSNVIT00000002299,ENSNVIT00000002562,ENSNVIT00000002572,ENSNVIT00000002598,ENSNVIT00000002607,ENSNVIT00000002619,ENSNVIT00000002628",2771.32,2609.38,1371,6.09,24.96
ENSNVIG00000000478,ENSNVIT00000000622,822,660.05,212,3.72,15.26
ENSNVIG00000000479,"ENSNVIT00000000640,ENSNVIT00000000671",768,606.05,10,0.19,0.78
ENSNVIG00000000480,ENSNVIT00000000613,300,140.19,4451366.17,368031.13,1508561.14
ENSNVIG00000000481,ENSNVIT00000000627,1744,1582.05,213,1.56,6.4
ENSNVIG00000000482,ENSNVIT00000000653,2793,2631.05,210,0.93,3.79
ENSNVIG00000000483,"ENSNVIT00000000904,ENSNVIT00000000906,ENSNVIT00000000913,ENSNVIT00000000918",2523.69,2361.75,20,0.1,0.4
ENSNVIG00000000484,ENSNVIT00000000629,1275,1113.05,70,0.73,2.99
ENSNVIG00000000485,"ENSNVIT00000001090,ENSNVIT00000001118,ENSNVIT00000001139,ENSNVIT00000001145",1011.38,849.44,673,9.18,37.64
ENSNVIG00000000486,ENSNVIT00000000624,117,5.63,0,0,0
ENSNVIG00000000487,ENSNVIT00000000650,2931,2769.05,903,3.78,15.49
ENSNVIG00000000488,ENSNVIT00000000652,1743,1581.05,108,0.79,3.25
ENSNVIG00000000489,ENSNVIT00000000628,1059,897.05,361,4.66,19.12
ENSNVIG00000000490,"ENSNVIT00000000648,ENSNVIT00000000673",2165.81,2003.87,1923,11.12,45.59
ENSNVIG00000000492,ENSNVIT00000000635,4435,4273.05,584,1.58,6.49
ENSNVIG00000000493,ENSNVIT00000000633,321,160.5,997,72,295.12
ENSNVIG00000000494,ENSNVIT00000000641,363,201.71,39,2.24,9.19
ENSNVIG00000000495,"ENSNVIT00000000655,ENSNVIT00000000657",1189.5,1027.55,0,0,0
ENSNVIG00000000496,"ENSNVIT00000000693,ENSNVIT00000000723,ENSNVIT00000000736",1593.46,1431.51,1056,8.55,35.05
ENSNVIG00000000497,ENSNVIT00000000639,1372,1210.05,54,0.52,2.12
ENSNVIG00000000498,"ENSNVIT00000000642,ENSNVIT00000000665",1648,1486.05,65,0.51,2.08
ENSNVIG00000000499,ENSNVIT00000000638,513,351.09,581,19.18,78.62
ENSNVIG00000000500,ENSNVIT00000000645,1341,1179.05,656,6.45,26.43
ENSNVIG00000000501,ENSNVIT00000000643,1857,1695.05,0,0,0
ENSNVIG00000000502,"ENSNVIT00000000644,ENSNVIT00000000660",3020.2,2858.25,730,2.96,12.13
ENSNVIG00000000503,ENSNVIT00000000647,125,7.89,5,7.34,30.1
ENSNVIG00000000504,"ENSNVIT00000000730,ENSNVIT00000000743,ENSNVIT00000001087,ENSNVIT00000001117,ENSNVIT00000001137",2169.24,2007.29,584,3.37,13.82
ENSNVIG00000000505,"ENSNVIT00000000718,ENSNVIT00000000738",579,417.06,8,0.22,0.91
ENSNVIG00000000506,ENSNVIT00000000656,1453,1291.05,0,0,0
ENSNVIG00000000507,ENSNVIT00000000659,3463,3301.05,352,1.24,5.07
ENSNVIG00000000508,ENSNVIT00000000674,2675,2513.05,2263,10.44,42.78
ENSNVIG00000000509,ENSNVIT00000000668,2143,1981.05,294,1.72,7.05
ENSNVIG00000000510,ENSNVIT00000000676,2631,2469.05,375,1.76,7.22
ENSNVIG00000000511,ENSNVIT00000000701,2249,2087.05,296,1.64,6.74
ENSNVIG00000000512,ENSNVIT00000000663,924,762.05,28.47,0.43,1.77
ENSNVIG00000000513,"ENSNVIT00000000681,ENSNVIT00000000691",4125.41,3963.46,6400,18.72,76.72
ENSNVIG00000000514,ENSNVIT00000000662,916,754.05,153,2.35,9.64
ENSNVIG00000000515,ENSNVIT00000000664,330,169.28,0,0,0
ENSNVIG00000000517,ENSNVIT00000000698,2529,2367.05,4926,24.12,98.87
ENSNVIG00000000518,ENSNVIT00000000669,117,5.63,0,0,0
ENSNVIG00000000519,ENSNVIT00000000677,162,24.58,0,0,0
ENSNVIG00000000520,ENSNVIT00000000697,3346,3184.05,2300,8.37,34.32
ENSNVIG00000000521,ENSNVIT00000000670,166,26.97,0,0,0
ENSNVIG00000000522,ENSNVIT00000000682,388,226.46,0,0,0
ENSNVIG00000000524,ENSNVIT00000000704,3084,2922.05,903,3.58,14.68
ENSNVIG00000000525,ENSNVIT00000000686,3099,2937.05,390,1.54,6.31
ENSNVIG00000000526,ENSNVIT00000000685,81,0,0,0,0
ENSNVIG00000000527,ENSNVIT00000000688,405,243.34,2,0.1,0.39
ENSNVIG00000000528,ENSNVIT00000000706,2108,1946.05,1391,8.28,33.96
ENSNVIG00000000529,"ENSNVIT00000000699,ENSNVIT00000000741",974.59,819.48,3139.97,44.41,182.04
ENSNVIG00000000530,ENSNVIT00000000696,282,123.01,0,0,0
ENSNVIG00000000532,ENSNVIT00000000700,2268,2106.05,1,0.01,0.02
ENSNVIG00000000533,"ENSNVIT00000000702,ENSNVIT00000000742,ENSNVIT00000000757",3198.19,3036.24,1791,6.84,28.03
ENSNVIG00000000534,"ENSNVIT00000000712,ENSNVIT00000000729",2855,2693.05,1300,5.6,22.93
ENSNVIG00000000535,ENSNVIT00000000713,2727,2565.05,2,0.01,0.04
ENSNVIG00000000536,ENSNVIT00000000728,1437,1275.05,0,0,0
ENSNVIG00000000537,ENSNVIT00000000981,3495,3333.05,5,0.02,0.07
ENSNVIG00000000538,ENSNVIT00000000710,3016,2854.05,76,0.31,1.27
ENSNVIG00000000539,ENSNVIT00000000717,1218,1056.05,81,0.89,3.64
ENSNVIG00000000540,ENSNVIT00000000707,84,0,0,0,0
ENSNVIG00000000541,ENSNVIT00000000708,111,4.26,0,0,0
ENSNVIG00000000542,ENSNVIT00000000709,1134,972.05,319,3.8,15.59
ENSNVIG00000000543,"ENSNVIT00000000715,ENSNVIT00000000739",3903,3741.05,507,1.57,6.44
ENSNVIG00000000544,ENSNVIT00000000716,131,9.9,0,0,0
ENSNVIG00000000545,ENSNVIT00000000721,234,79.05,63.9,9.37,38.41
ENSNVIG00000000546,ENSNVIT00000000719,357,195.79,0,0,0
ENSNVIG00000000547,ENSNVIT00000000720,111,4.26,0,0,0
ENSNVIG00000000548,ENSNVIT00000000725,999,837.05,408,5.65,23.16
ENSNVIG00000000549,"ENSNVIT00000000732,ENSNVIT00000000758",808.86,646.92,1642,29.42,120.59
ENSNVIG00000000550,ENSNVIT00000000724,405,243.34,35,1.67,6.83
ENSNVIG00000000551,"ENSNVIT00000000745,ENSNVIT00000000751",1020,858.05,15,0.2,0.83
ENSNVIG00000000552,ENSNVIT00000000726,95,1.76,0,0,0
ENSNVIG00000000553,ENSNVIT00000000727,80,0,1,0,0
ENSNVIG00000000554,ENSNVIT00000000749,1632,1470.05,137,1.08,4.43
ENSNVIG00000000555,ENSNVIT00000000731,213,61.21,177.93,33.69,138.1
ENSNVIG00000000556,ENSNVIT00000000799,4004,3842.05,268,0.81,3.31
ENSNVIG00000000557,"ENSNVIT00000000772,ENSNVIT00000000792,ENSNVIT00000000817",883,721.05,452,7.27,29.78
ENSNVIG00000000558,ENSNVIT00000000733,292,132.52,0,0,0
ENSNVIG00000000559,ENSNVIT00000000746,909,747.05,6,0.09,0.38
ENSNVIG00000000560,"ENSNVIT00000000760,ENSNVIT00000000791",1722,1560.05,1330,9.88,40.5
ENSNVIG00000000561,"ENSNVIT00000000765,ENSNVIT00000000766",400.5,239.9,0,0,0
ENSNVIG00000000562,ENSNVIT00000000767,564,402.07,0,0,0
ENSNVIG00000000563,ENSNVIT00000000740,138,12.59,0,0,0
ENSNVIG00000000564,ENSNVIT00000000744,366,204.67,0,0,0
ENSNVIG00000000565,"ENSNVIT00000000794,ENSNVIT00000000800,ENSNVIT00000000811",1749.59,1587.65,1332,9.72,39.86
ENSNVIG00000000566,"ENSNVIT00000000815,ENSNVIT00000000850,ENSNVIT00000000857",1321.95,1160.01,866,8.65,35.47
ENSNVIG00000000567,ENSNVIT00000000748,2059,1897.05,251,1.53,6.29
ENSNVIG00000000568,ENSNVIT00000000750,480,318.12,0,0,0
ENSNVIG00000000569,"ENSNVIT00000000747,ENSNVIT00000000754",1044.9,882.95,2845,37.35,153.09
ENSNVIG00000000570,ENSNVIT00000000752,192,44.72,1.02,0.26,1.08
ENSNVIG00000000572,ENSNVIT00000000773,1350,1188.05,492,4.8,19.68
ENSNVIG00000000574,ENSNVIT00000000914,4152,3990.05,1164,3.38,13.86
ENSNVIG00000000575,ENSNVIT00000000793,2691,2529.05,12,0.05,0.23
ENSNVIG00000000576,ENSNVIT00000000813,3324,3162.05,1723,6.32,25.89
ENSNVIG00000000577,"ENSNVIT00000000782,ENSNVIT00000000826",1408,1246.05,517,4.81,19.71
ENSNVIG00000000578,ENSNVIT00000000761,121,6.7,0,0,0
ENSNVIG00000000579,ENSNVIT00000000781,693,531.06,582,12.7,52.07
ENSNVIG00000000580,ENSNVIT00000000762,701,539.06,30,0.65,2.64
ENSNVIG00000000581,ENSNVIT00000000764,109,3.86,0,0,0
ENSNVIG00000000582,"ENSNVIT00000001299,ENSNVIT00000001356,ENSNVIT00000001369,ENSNVIT00000001405",3989.71,3827.76,185,0.56,2.3
ENSNVIG00000000583,ENSNVIT00000000821,1488,1326.05,491,4.29,17.59
ENSNVIG00000000585,ENSNVIT00000000780,103,2.81,0,0,0
ENSNVIG00000000586,ENSNVIT00000000768,131,9.9,0,0,0
ENSNVIG00000000587,ENSNVIT00000000770,4281,4119.05,7896,22.22,91.07
ENSNVIG00000000588,"ENSNVIT00000000868,ENSNVIT00000000902",2151.35,1989.4,962,5.6,22.97
ENSNVIG00000000589,"ENSNVIT00000001020,ENSNVIT00000001040,ENSNVIT00000001079,ENSNVIT00000001098,ENSNVIT00000001120,ENSNVIT00000001144",1208.93,1046.98,915,10.13,41.52
ENSNVIG00000000590,ENSNVIT00000000797,1173,1011.05,0,0,0
ENSNVIG00000000591,ENSNVIT00000000775,2262,2100.05,0,0,0
ENSNVIG00000000592,ENSNVIT00000000774,1296,1134.05,281,2.87,11.77
ENSNVIG00000000593,ENSNVIT00000000805,7272,7110.05,786,1.28,5.25
ENSNVIG00000000594,"ENSNVIT00000000789,ENSNVIT00000000820,ENSNVIT00000000835",1971.63,1809.68,2088,13.37,54.82
ENSNVIG00000000595,ENSNVIT00000000776,106,3.31,1.23,4.3,17.64
ENSNVIG00000000596,ENSNVIT00000000784,1128,966.05,2,0.02,0.1
ENSNVIG00000000597,ENSNVIT00000000778,1468,1306.05,108,0.96,3.93
ENSNVIG00000000598,ENSNVIT00000000777,1148,986.05,80,0.94,3.85
ENSNVIG00000000599,ENSNVIT00000000779,112,4.47,0,0,0
ENSNVIG00000000600,ENSNVIT00000000783,1062,900.05,36,0.46,1.9
ENSNVIG00000000601,ENSNVIT00000000785,2371,2209.05,11936,62.63,256.71
ENSNVIG00000000602,"ENSNVIT00000000795,ENSNVIT00000000802",246,89.69,251,32.44,132.96
ENSNVIG00000000603,ENSNVIT00000000786,1469,1307.05,204,1.81,7.42
ENSNVIG00000000604,ENSNVIT00000000787,261,103.36,0,0,0
ENSNVIG00000000605,ENSNVIT00000000790,112,4.47,0,0,0
ENSNVIG00000000606,"ENSNVIT00000000798,ENSNVIT00000000807",816.27,654.32,102,1.81,7.41
ENSNVIG00000000607,ENSNVIT00000000796,107,3.49,0,0,0
ENSNVIG00000000608,"ENSNVIT00000000942,ENSNVIT00000000956",2442,2280.05,964,4.9,20.09
