gene_id,transcript_id(s),length,effective_length,expected_count,TPM,FPKM
ENSNVIG00000000304,ENSNVIT00000000366,450,295.31,0,0,0
ENSNVIG00000000305,"ENSNVIT00000000369,ENSNVIT00000000373",522.76,368,159,6.12,22.06
ENSNVIG00000000306,ENSNVIT00000000344,939,784.19,0,0,0
ENSNVIG00000000307,ENSNVIT00000000352,696,541.2,2,0.05,0.19
ENSNVIG00000000308,"ENSNVIT00000000405,ENSNVIT00000000412",6129,5974.19,194,0.46,1.66
ENSNVIG00000000309,"ENSNVIT00000000538,ENSNVIT00000000555",2337.44,2182.63,169.22,1.1,3.96
ENSNVIG00000000310,"ENSNVIT00000000380,ENSNVIT00000000409,ENSNVIT00000000414",2052.61,1897.8,597,4.46,16.06
ENSNVIG00000000311,"ENSNVIT00000000367,ENSNVIT00000000376",879.53,724.8,227,4.44,15.99
ENSNVIG00000000312,"ENSNVIT00000000388,ENSNVIT00000000393",1293.72,1138.92,206,2.56,9.23
ENSNVIG00000000313,ENSNVIT00000000360,549,394.21,0,0,0
ENSNVIG00000000314,ENSNVIT00000000361,2703,2548.19,0,0,0
ENSNVIG00000000315,ENSNVIT00000000362,76,0,0,0,0
ENSNVIG00000000316,ENSNVIT00000000427,2844,2689.19,318,1.68,6.04
ENSNVIG00000000317,ENSNVIT00000000365,1995,1840.19,0,0,0
ENSNVIG00000000318,ENSNVIT00000000372,2868,2713.19,74,0.39,1.39
ENSNVIG00000000319,ENSNVIT00000000363,125,10.56,0,0,0
ENSNVIG00000000320,"ENSNVIT00000000410,ENSNVIT00000000436,ENSNVIT00000000457",3336,3181.19,394,1.75,6.32
ENSNVIG00000000321,ENSNVIT00000000368,115,7.08,0,0,0
ENSNVIG00000000322,ENSNVIT00000000374,951,796.19,0,0,0
ENSNVIG00000000323,"ENSNVIT00000000378,ENSNVIT00000000382",967.5,812.69,0,0,0
ENSNVIG00000000324,"ENSNVIT00000000379,ENSNVIT00000000390",1747,1592.19,478,4.25,15.33
ENSNVIG00000000325,ENSNVIT00000000381,1479,1324.19,0,0,0
ENSNVIG00000000326,ENSNVIT00000000425,3627,3472.19,268,1.09,3.94
ENSNVIG00000000327,"ENSNVIT00000000394,ENSNVIT00000000402,ENSNVIT00000000426,ENSNVIT00000000432,ENSNVIT00000000441,ENSNVIT00000000443",1937.34,1782.53,1469,11.67,42.07
ENSNVIG00000000328,"ENSNVIT00000000430,ENSNVIT00000000461,ENSNVIT00000000468",953.52,798.72,1277,22.65,81.62
ENSNVIG00000000329,"ENSNVIT00000000462,ENSNVIT00000000500,ENSNVIT00000000511",2116,1961.19,136,0.98,3.54
ENSNVIG00000000330,ENSNVIT00000000387,4933,4778.19,1984,5.88,21.2
ENSNVIG00000000331,"ENSNVIT00000001314,ENSNVIT00000001317,ENSNVIT00000001342,ENSNVIT00000001380,ENSNVIT00000001415",2763.01,2608.21,4,0.02,0.08
ENSNVIG00000000332,ENSNVIT00000000389,3327,3172.19,917,4.09,14.76
ENSNVIG00000000333,"ENSNVIT00000000474,ENSNVIT00000000504,ENSNVIT00000000517",777,622.19,12,0.27,0.98
ENSNVIG00000000334,"ENSNVIT00000000649,ENSNVIT00000000675",1035,880.19,74,1.19,4.29
ENSNVIG00000000335,ENSNVIT00000000401,1326,1171.19,334,4.04,14.56
ENSNVIG00000000336,ENSNVIT00000000398,1080,925.19,154,2.36,8.5
ENSNVIG00000000337,ENSNVIT00000000399,87,1.4,0,0,0
ENSNVIG00000000338,ENSNVIT00000000407,3052,2897.19,614,3,10.82
ENSNVIG00000000339,"ENSNVIT00000000406,ENSNVIT00000000418,ENSNVIT00000000419",2086.7,1931.9,215,1.58,5.68
ENSNVIG00000000340,"ENSNVIT00000000658,ENSNVIT00000000661,ENSNVIT00000000667,ENSNVIT00000000680,ENSNVIT00000000692,ENSNVIT00000000705,ENSNVIT00000000756",3853.31,3698.5,1310,5.02,18.08
ENSNVIG00000000341,ENSNVIT00000000482,3147,2992.19,446,2.11,7.61
ENSNVIG00000000342,"ENSNVIT00000000448,ENSNVIT00000000450",2589.56,2434.76,124,0.72,2.6
ENSNVIG00000000343,ENSNVIT00000000423,1524,1369.19,529,5.47,19.72
ENSNVIG00000000344,ENSNVIT00000000447,2845,2690.19,1019,5.37,19.34
ENSNVIG00000000345,ENSNVIT00000000606,7383,7228.19,2121,4.16,14.98
ENSNVIG00000000346,"ENSNVIT00000000424,ENSNVIT00000000435,ENSNVIT00000000444",4017.43,3862.62,398,1.46,5.26
ENSNVIG00000000347,"ENSNVIT00000001390,ENSNVIT00000001429,ENSNVIT00000001469",9175.66,9020.85,2673,4.2,15.13
ENSNVIG00000000348,"ENSNVIT00000000421,ENSNVIT00000000422",1093.07,938.57,39,0.59,2.12
ENSNVIG00000000349,ENSNVIT00000000458,2650,2495.19,356,2.02,7.28
ENSNVIG00000000350,"ENSNVIT00000000485,ENSNVIT00000000488",1862.6,1707.8,1651,13.69,49.36
ENSNVIG00000000351,ENSNVIT00000000431,2415,2260.19,59,0.37,1.33
ENSNVIG00000000352,ENSNVIT00000000438,792,637.19,0,0,0
ENSNVIG00000000353,ENSNVIT00000000434,107,4.87,0,0,0
ENSNVIG00000000354,ENSNVIT00000000449,864,709.19,2,0.04,0.14
ENSNVIG00000000355,ENSNVIT00000000437,255,104.77,4,0.54,1.95
ENSNVIG00000000356,ENSNVIT00000000440,106,4.62,0,0,0
ENSNVIG00000000357,ENSNVIT00000000439,190,49.32,0,0,0
ENSNVIG00000000358,ENSNVIT00000000442,1686,1531.19,222,2.05,7.4
ENSNVIG00000000359,"ENSNVIT00000000460,ENSNVIT00000000518,ENSNVIT00000000521,ENSNVIT00000000532",755.56,600.76,111,2.62,9.43
ENSNVIG00000000360,ENSNVIT00000000445,74,0,0,0,0
ENSNVIG00000000361,ENSNVIT00000000446,189,48.56,23,6.71,24.18
ENSNVIG00000000362,ENSNVIT00000000454,342,188.18,0,0,0
ENSNVIG00000000363,ENSNVIT00000000455,492,337.24,0,0,0
ENSNVIG00000000364,ENSNVIT00000000453,264,113.1,0,0,0
ENSNVIG00000000365,ENSNVIT00000000451,1978,1823.19,598,4.65,16.75
ENSNVIG00000000366,"ENSNVIT00000000552,ENSNVIT00000000566",1506.92,1352.11,4,0.04,0.15
ENSNVIG00000000367,ENSNVIT00000000456,303,150.18,0,0,0
ENSNVIG00000000368,"ENSNVIT00000000610,ENSNVIT00000000632",1341,1186.19,0,0,0
ENSNVIG00000000369,ENSNVIT00000000470,501,346.24,0,0,0
ENSNVIG00000000370,"ENSNVIT00000001362,ENSNVIT00000001393,ENSNVIT00000001407",4167.99,4013.18,177,0.62,2.25
ENSNVIG00000000371,"ENSNVIT00000000491,ENSNVIT00000000516",1022.56,867.75,2126.95,34.72,125.14
ENSNVIG00000000372,"ENSNVIT00000000490,ENSNVIT00000000509",2102.63,1947.82,248,1.8,6.5
ENSNVIG00000000373,"ENSNVIT00000000480,ENSNVIT00000000495",2031.08,1876.27,682,5.15,18.56
ENSNVIG00000000374,ENSNVIT00000000466,501,346.24,0,0,0
ENSNVIG00000000375,ENSNVIT00000000463,2817,2662.19,1673,8.9,32.08
ENSNVIG00000000376,ENSNVIT00000000467,591,436.2,16.41,0.53,1.92
ENSNVIG00000000377,ENSNVIT00000000484,966,811.19,10,0.17,0.63
ENSNVIG00000000378,ENSNVIT00000000471,106,4.62,0,0,0
ENSNVIG00000000379,ENSNVIT00000000473,104,4.16,0,0,0
ENSNVIG00000000380,ENSNVIT00000000475,102,3.73,0,0,0
ENSNVIG00000000381,ENSNVIT00000000478,89,1.62,0,0,0
ENSNVIG00000000382,ENSNVIT00000000477,103,3.94,0,0,0
ENSNVIG00000000383,ENSNVIT00000000476,1353,1198.19,212,2.51,9.03
ENSNVIG00000000384,ENSNVIT00000000479,1176,1021.19,896,12.43,44.79
ENSNVIG00000000385,ENSNVIT00000000539,3234,3079.19,483,2.22,8.01
ENSNVIG00000000386,ENSNVIT00000000672,1467,1312.19,7699,83.11,299.54
ENSNVIG00000000387,ENSNVIT00000000486,104,4.16,0,0,0
ENSNVIG00000000388,ENSNVIT00000000483,108,5.12,0,0,0
ENSNVIG00000000389,ENSNVIT00000000493,891,736.19,22,0.42,1.53
ENSNVIG00000000390,"ENSNVIT00000000522,ENSNVIT00000000531,ENSNVIT00000000537",584.88,430.15,8484.77,279.41,1007.03
ENSNVIG00000000391,"ENSNVIT00000000494,ENSNVIT00000000501,ENSNVIT00000000507,ENSNVIT00000000514",2165.79,2010.98,1022,7.2,25.95
ENSNVIG00000000392,ENSNVIT00000000497,201,57.91,0,0,0
ENSNVIG00000000393,"ENSNVIT00000000508,ENSNVIT00000000524",1540.16,1385.35,5157,52.73,190.05
ENSNVIG00000000394,ENSNVIT00000000496,645,490.2,5,0.14,0.52
ENSNVIG00000000395,ENSNVIT00000000492,110,5.64,0,0,0
ENSNVIG00000000396,"ENSNVIT00000000515,ENSNVIT00000000525,ENSNVIT00000000534",1162.16,1007.35,227,3.19,11.5
ENSNVIG00000000397,"ENSNVIT00000000547,ENSNVIT00000000573",3513.15,3358.34,3085,13.01,46.9
ENSNVIG00000000398,"ENSNVIT00000002133,ENSNVIT00000002141,ENSNVIT00000002149,ENSNVIT00000002151,ENSNVIT00000002177,ENSNVIT00000002185,ENSNVIT00000002196",2808.99,2654.18,25,0.13,0.48
ENSNVIG00000000399,ENSNVIT00000000499,83,1.02,0,0,0
ENSNVIG00000000400,ENSNVIT00000000505,378,223.69,0,0,0
ENSNVIG00000000401,ENSNVIT00000000502,82,0,0,0,0
ENSNVIG00000000402,ENSNVIT00000000503,291,138.64,0,0,0
ENSNVIG00000000403,ENSNVIT00000000569,2805,2650.19,2,0.01,0.04
ENSNVIG00000000404,"ENSNVIT00000001389,ENSNVIT00000001443,ENSNVIT00000001488,ENSNVIT00000001501",5670,5515.19,118,0.3,1.09
ENSNVIG00000000405,ENSNVIT00000000556,3078,2923.19,88,0.43,1.54
ENSNVIG00000000406,ENSNVIT00000000510,723,568.19,199,4.96,17.88
ENSNVIG00000000407,ENSNVIT00000000612,4725,4570.19,181,0.56,2.02
ENSNVIG00000000408,"ENSNVIT00000000545,ENSNVIT00000000571,ENSNVIT00000000575,ENSNVIT00000000579",2487.58,2332.78,2812,17.07,61.54
ENSNVIG00000000409,ENSNVIT00000000519,117,7.71,0,0,0
ENSNVIG00000000410,"ENSNVIT00000000544,ENSNVIT00000000565",4693.57,4538.76,350,1.09,3.94
ENSNVIG00000000411,ENSNVIT00000000578,3063,2908.19,23,0.11,0.4
ENSNVIG00000000412,ENSNVIT00000000541,3126,2971.19,18,0.09,0.31
ENSNVIG00000000413,ENSNVIT00000000527,3609,3454.19,1010,4.14,14.93
ENSNVIG00000000414,ENSNVIT00000000526,1077,922.19,0,0,0
ENSNVIG00000000415,ENSNVIT00000000528,990,835.19,0,0,0
ENSNVIG00000000416,ENSNVIT00000000536,2289,2134.19,1600.46,10.62,38.29
ENSNVIG00000000417,ENSNVIT00000000529,5696,5541.19,864,2.21,7.96
ENSNVIG00000000418,ENSNVIT00000000533,107,4.87,0,0,0
ENSNVIG00000000419,ENSNVIT00000000535,321,167.63,0,0,0
ENSNVIG00000000420,ENSNVIT00000000598,3066,2911.19,107,0.52,1.88
ENSNVIG00000000421,ENSNVIT00000000562,3440,3285.19,4775,20.59,74.21
ENSNVIG00000000422,"ENSNVIT00000000788,ENSNVIT00000000846,ENSNVIT00000000882",9523,9368.19,1227,1.86,6.69
ENSNVIG00000000423,ENSNVIT00000000557,999,844.19,3,0.05,0.18
ENSNVIG00000000424,ENSNVIT00000000546,102,3.73,0,0,0
ENSNVIG00000000425,ENSNVIT00000000548,636,481.2,46,1.35,4.88
ENSNVIG00000000426,ENSNVIT00000000550,2322,2167.19,314,2.05,7.4
ENSNVIG00000000427,"ENSNVIT00000000570,ENSNVIT00000000593",1534.49,1379.69,463,4.75,17.13
ENSNVIG00000000428,ENSNVIT00000000549,4067,3912.19,64,0.23,0.84
ENSNVIG00000000429,ENSNVIT00000000564,2088,1933.19,8,0.06,0.21
ENSNVIG00000000430,ENSNVIT00000000561,399,244.53,1.23,0.07,0.26
ENSNVIG00000000431,"ENSNVIT00000000553,ENSNVIT00000000559,ENSNVIT00000000591,ENSNVIT00000000620,ENSNVIT00000000651,ENSNVIT00000000679",5600.92,5446.11,1152,3,10.8
ENSNVIG00000000432,ENSNVIT00000000558,336,182.29,3,0.23,0.84
ENSNVIG00000000433,ENSNVIT00000000560,1951,1796.19,1428,11.26,40.59
ENSNVIG00000000434,ENSNVIT00000000589,1647,1492.19,8,0.08,0.27
ENSNVIG00000000435,ENSNVIT00000000568,2375,2220.19,466.9,2.98,10.74
ENSNVIG00000000436,ENSNVIT00000000567,163,30.26,0,0,0
ENSNVIG00000000437,ENSNVIT00000000577,3657,3502.19,0,0,0
ENSNVIG00000000438,ENSNVIT00000000572,93,2.14,0,0,0
ENSNVIG00000000439,ENSNVIT00000000580,597,442.2,415,13.29,47.91
ENSNVIG00000000440,ENSNVIT00000000574,106,4.62,0,0,0
ENSNVIG00000000441,ENSNVIT00000000588,687,532.2,6373.58,169.64,611.42
ENSNVIG00000000442,ENSNVIT00000000576,133,13.91,0,0,0
ENSNVIG00000000443,ENSNVIT00000000596,660,505.2,22,0.62,2.22
ENSNVIG00000000444,ENSNVIT00000000586,3356,3201.19,11,0.05,0.18
ENSNVIG00000000445,"ENSNVIT00000000587,ENSNVIT00000000594",1625,1470.19,2,0.02,0.07
ENSNVIG00000000446,ENSNVIT00000000581,753,598.19,39,0.92,3.33
ENSNVIG00000000447,ENSNVIT00000000582,165,31.55,0,0,0
ENSNVIG00000000448,ENSNVIT00000000584,1953,1798.19,20,0.16,0.57
ENSNVIG00000000449,"ENSNVIT00000000689,ENSNVIT00000000703",1386,1231.19,175,2.01,7.26
ENSNVIG00000000450,ENSNVIT00000000595,3240,3085.19,367,1.69,6.07
ENSNVIG00000000451,ENSNVIT00000000597,1236,1081.19,876,11.48,41.36
ENSNVIG00000000452,ENSNVIT00000000654,4761,4606.19,0,0,0
ENSNVIG00000000453,ENSNVIT00000000590,111,5.92,0,0,0
ENSNVIG00000000454,ENSNVIT00000000592,150,22.47,0,0,0
ENSNVIG00000000455,ENSNVIT00000000601,1533,1378.19,5,0.05,0.19
ENSNVIG00000000456,"ENSNVIT00000000937,ENSNVIT00000000940,ENSNVIT00000000951",1308.89,1154.08,61,0.75,2.7
ENSNVIG00000000457,ENSNVIT00000000607,1047,892.19,0,0,0
ENSNVIG00000000458,ENSNVIT00000000626,3027,2872.19,0,0,0
ENSNVIG00000000459,"ENSNVIT00000000711,ENSNVIT00000000722,ENSNVIT00000000734",4195.26,4040.46,91,0.32,1.15
ENSNVIG00000000460,"ENSNVIT00000000714,ENSNVIT00000000735",1874.85,1720.05,639,5.26,18.97
ENSNVIG00000000461,ENSNVIT00000000600,438,283.35,0,0,0
ENSNVIG00000000462,"ENSNVIT00000000614,ENSNVIT00000000618",516,361.22,7153,280.5,1010.96
ENSNVIG00000000463,"ENSNVIT00000000646,ENSNVIT00000000683",3487,3332.19,577,2.45,8.84
ENSNVIG00000000464,"ENSNVIT00000000876,ENSNVIT00000000881,ENSNVIT00000000890",1441,1286.19,0,0,0
ENSNVIG00000000465,ENSNVIT00000000599,531,376.22,2.07,0.08,0.28
ENSNVIG00000000466,ENSNVIT00000000604,3105,2950.19,15,0.07,0.26
ENSNVIG00000000467,ENSNVIT00000000609,709,554.19,437,11.17,40.26
ENSNVIG00000000468,ENSNVIT00000000634,2163,2008.19,1125,7.94,28.6
ENSNVIG00000000469,ENSNVIT00000000602,1150,995.19,33,0.47,1.69
ENSNVIG00000000470,ENSNVIT00000000603,133,13.91,0,0,0
ENSNVIG00000000471,ENSNVIT00000000608,1011,856.19,185,3.06,11.03
ENSNVIG00000000472,ENSNVIT00000000605,303,150.18,0,0,0
ENSNVIG00000000473,ENSNVIT00000000625,2247,2092.19,1854,12.55,45.24
ENSNVIG00000000474,ENSNVIT00000000623,1494,1339.19,0,0,0
ENSNVIG00000000475,ENSNVIT00000000611,171,35.55,5.36,2.14,7.7
ENSNVIG00000000476,"ENSNVIT00000000615,ENSNVIT00000000621",637.99,483.19,570,16.71,60.23
ENSNVIG00000000477,"ENSNVIT00000002299,ENSNVIT00000002562,ENSNVIT00000002572,ENSNVIT00000002598,ENSNVIT00000002607,ENSNVIT00000002619,ENSNVIT00000002628",2720.74,2565.93,928,5.12,18.46
ENSNVIG00000000478,ENSNVIT00000000622,822,667.19,82,1.74,6.27
ENSNVIG00000000479,"ENSNVIT00000000640,ENSNVIT00000000671",768,613.19,1,0.02,0.08
ENSNVIG00000000480,ENSNVIT00000000613,300,147.29,5446160.52,523778.05,1887793.15
ENSNVIG00000000481,ENSNVIT00000000627,1744,1589.19,878,7.83,28.21
ENSNVIG00000000482,ENSNVIT00000000653,2793,2638.19,157,0.84,3.04
ENSNVIG00000000483,"ENSNVIT00000000904,ENSNVIT00000000906,ENSNVIT00000000913,ENSNVIT00000000918",2277,2122.19,1,0.01,0.02
ENSNVIG00000000484,ENSNVIT00000000629,1275,1120.19,69,0.87,3.14
ENSNVIG00000000485,"ENSNVIT00000001090,ENSNVIT00000001118,ENSNVIT00000001139,ENSNVIT00000001145",1023.53,868.72,353,5.76,20.75
ENSNVIG00000000486,ENSNVIT00000000624,117,7.71,0,0,0
ENSNVIG00000000487,ENSNVIT00000000650,2931,2776.19,638,3.26,11.73
ENSNVIG00000000488,ENSNVIT00000000652,1743,1588.19,98,0.87,3.15
ENSNVIG00000000489,ENSNVIT00000000628,1059,904.19,265,4.15,14.96
ENSNVIG00000000490,"ENSNVIT00000000648,ENSNVIT00000000673",2169.31,2014.5,2079,14.62,52.69
ENSNVIG00000000492,ENSNVIT00000000635,4435,4280.19,419,1.39,5
ENSNVIG00000000493,ENSNVIT00000000633,321,167.63,1155,97.6,351.76
ENSNVIG00000000494,ENSNVIT00000000641,363,208.86,24,1.63,5.87
ENSNVIG00000000495,"ENSNVIT00000000655,ENSNVIT00000000657",1189.5,1034.69,0,0,0
ENSNVIG00000000496,"ENSNVIT00000000693,ENSNVIT00000000723,ENSNVIT00000000736",1602.18,1447.38,966,9.45,34.07
ENSNVIG00000000497,ENSNVIT00000000639,1372,1217.19,26,0.3,1.09
ENSNVIG00000000498,"ENSNVIT00000000642,ENSNVIT00000000665",1648,1493.19,165,1.57,5.64
ENSNVIG00000000499,ENSNVIT00000000638,513,358.23,41,1.62,5.84
ENSNVIG00000000500,ENSNVIT00000000645,1341,1186.19,543,6.48,23.37
ENSNVIG00000000501,ENSNVIT00000000643,1857,1702.19,0,0,0
ENSNVIG00000000502,"ENSNVIT00000000644,ENSNVIT00000000660",2860.55,2705.74,490,2.57,9.25
ENSNVIG00000000503,ENSNVIT00000000647,125,10.56,18,24.14,86.99
ENSNVIG00000000504,"ENSNVIT00000000730,ENSNVIT00000000743,ENSNVIT00000001087,ENSNVIT00000001117,ENSNVIT00000001137",2017.32,1862.51,666,5.07,18.26
ENSNVIG00000000505,"ENSNVIT00000000718,ENSNVIT00000000738",529.5,374.73,0,0,0
ENSNVIG00000000506,ENSNVIT00000000656,1453,1298.19,0,0,0
ENSNVIG00000000507,ENSNVIT00000000659,3463,3308.19,250,1.07,3.86
ENSNVIG00000000508,ENSNVIT00000000674,2675,2520.19,1474,8.28,29.86
ENSNVIG00000000509,ENSNVIT00000000668,2143,1988.19,177,1.26,4.55
ENSNVIG00000000510,ENSNVIT00000000676,2631,2476.19,509,2.91,10.49
ENSNVIG00000000511,ENSNVIT00000000701,2249,2094.19,265,1.79,6.46
ENSNVIG00000000512,ENSNVIT00000000663,924,769.19,19.21,0.35,1.27
ENSNVIG00000000513,"ENSNVIT00000000681,ENSNVIT00000000691",4141.69,3986.88,9057,32.18,115.98
ENSNVIG00000000514,ENSNVIT00000000662,916,761.19,757,14.09,50.77
ENSNVIG00000000515,ENSNVIT00000000664,330,176.42,0,0,0
ENSNVIG00000000517,ENSNVIT00000000698,2529,2374.19,16860,100.59,362.55
ENSNVIG00000000518,ENSNVIT00000000669,117,7.71,0,0,0
ENSNVIG00000000519,ENSNVIT00000000677,162,29.63,0,0,0
ENSNVIG00000000520,ENSNVIT00000000697,3346,3191.19,2300,10.21,36.8
ENSNVIG00000000521,ENSNVIT00000000670,166,32.2,0,0,0
ENSNVIG00000000522,ENSNVIT00000000682,388,233.6,2,0.12,0.44
ENSNVIG00000000524,ENSNVIT00000000704,3084,2929.19,1508,7.29,26.28
ENSNVIG00000000525,ENSNVIT00000000686,3099,2944.19,335,1.61,5.81
ENSNVIG00000000526,ENSNVIT00000000685,81,0,0,0,0
ENSNVIG00000000527,ENSNVIT00000000688,405,250.49,0,0,0
ENSNVIG00000000528,ENSNVIT00000000706,2108,1953.19,1342,9.73,35.08
ENSNVIG00000000529,"ENSNVIT00000000699,ENSNVIT00000000741",788.14,642.85,3735,82.3,296.62
ENSNVIG00000000530,ENSNVIT00000000696,282,130.05,6,0.65,2.36
ENSNVIG00000000532,ENSNVIT00000000700,2268,2113.19,0,0,0
ENSNVIG00000000533,"ENSNVIT00000000702,ENSNVIT00000000742,ENSNVIT00000000757",3157.73,3002.93,1669,7.87,28.37
ENSNVIG00000000534,"ENSNVIT00000000712,ENSNVIT00000000729",2855,2700.19,538,2.82,10.17
ENSNVIG00000000535,ENSNVIT00000000713,2727,2572.19,0,0,0
ENSNVIG00000000536,ENSNVIT00000000728,1437,1282.19,1,0.01,0.04
ENSNVIG00000000537,ENSNVIT00000000981,3495,3340.19,3,0.01,0.05
ENSNVIG00000000538,ENSNVIT00000000710,3016,2861.19,170,0.84,3.03
ENSNVIG00000000539,ENSNVIT00000000717,1218,1063.19,39,0.52,1.87
ENSNVIG00000000540,ENSNVIT00000000707,84,1.11,0,0,0
ENSNVIG00000000541,ENSNVIT00000000708,111,5.92,0,0,0
ENSNVIG00000000542,ENSNVIT00000000709,1134,979.19,224,3.24,11.68
ENSNVIG00000000543,"ENSNVIT00000000715,ENSNVIT00000000739",3903,3748.19,530,2,7.22
ENSNVIG00000000544,ENSNVIT00000000716,131,13.03,0,0,0
ENSNVIG00000000545,ENSNVIT00000000721,234,85.82,50,8.25,29.74
ENSNVIG00000000546,ENSNVIT00000000719,357,202.94,0,0,0
ENSNVIG00000000547,ENSNVIT00000000720,111,5.92,0,0,0
ENSNVIG00000000548,ENSNVIT00000000725,999,844.19,521,8.74,31.51
ENSNVIG00000000549,"ENSNVIT00000000732,ENSNVIT00000000758",808.95,654.15,1617,35.01,126.2
ENSNVIG00000000550,ENSNVIT00000000724,405,250.49,30,1.7,6.11
ENSNVIG00000000551,"ENSNVIT00000000745,ENSNVIT00000000751",882.2,727.45,24,0.47,1.68
ENSNVIG00000000552,ENSNVIT00000000726,95,2.44,0,0,0
ENSNVIG00000000553,ENSNVIT00000000727,80,0,0,0,0
ENSNVIG00000000554,ENSNVIT00000000749,1632,1477.19,182,1.75,6.29
ENSNVIG00000000555,ENSNVIT00000000731,213,67.74,130.28,27.24,98.19
ENSNVIG00000000556,ENSNVIT00000000799,4004,3849.19,146,0.54,1.94
ENSNVIG00000000557,"ENSNVIT00000000772,ENSNVIT00000000792,ENSNVIT00000000817",883,728.19,463,9.01,32.46
ENSNVIG00000000558,ENSNVIT00000000733,292,139.6,0,0,0
ENSNVIG00000000559,ENSNVIT00000000746,909,754.19,0,0,0
ENSNVIG00000000560,"ENSNVIT00000000760,ENSNVIT00000000791",1722,1567.19,450,4.07,14.66
ENSNVIG00000000561,"ENSNVIT00000000765,ENSNVIT00000000766",400.5,247,0,0,0
ENSNVIG00000000562,ENSNVIT00000000767,564,409.21,0,0,0
ENSNVIG00000000563,ENSNVIT00000000740,138,16.23,0,0,0
ENSNVIG00000000564,ENSNVIT00000000744,366,211.82,0,0,0
ENSNVIG00000000565,"ENSNVIT00000000794,ENSNVIT00000000800,ENSNVIT00000000811",1749.54,1594.73,1443,12.82,46.2
ENSNVIG00000000566,"ENSNVIT00000000815,ENSNVIT00000000850,ENSNVIT00000000857",1294.54,1139.73,714,8.87,31.98
ENSNVIG00000000567,ENSNVIT00000000748,2059,1904.19,429,3.19,11.5
ENSNVIG00000000568,ENSNVIT00000000750,480,325.26,0,0,0
ENSNVIG00000000569,"ENSNVIT00000000747,ENSNVIT00000000754",1046.53,891.72,2090,33.2,119.66
ENSNVIG00000000570,ENSNVIT00000000752,192,50.85,0,0,0
ENSNVIG00000000572,ENSNVIT00000000773,1350,1195.19,617,7.31,26.36
ENSNVIG00000000574,ENSNVIT00000000914,4152,3997.19,1182,4.19,15.1
ENSNVIG00000000575,ENSNVIT00000000793,2691,2536.19,11,0.06,0.22
ENSNVIG00000000576,ENSNVIT00000000813,3324,3169.19,1260,5.63,20.3
ENSNVIG00000000577,"ENSNVIT00000000782,ENSNVIT00000000826",1411.84,1257.03,600,6.76,24.37
ENSNVIG00000000578,ENSNVIT00000000761,121,9.08,0,0,0
ENSNVIG00000000579,ENSNVIT00000000781,693,538.2,950,25,90.12
ENSNVIG00000000580,ENSNVIT00000000762,701,546.19,23,0.6,2.15
ENSNVIG00000000581,ENSNVIT00000000764,109,5.38,0,0,0
ENSNVIG00000000582,"ENSNVIT00000001299,ENSNVIT00000001356,ENSNVIT00000001369,ENSNVIT00000001405",4305,4150.19,15,0.05,0.18
ENSNVIG00000000583,ENSNVIT00000000821,1488,1333.19,413,4.39,15.82
ENSNVIG00000000585,ENSNVIT00000000780,103,3.94,0,0,0
ENSNVIG00000000586,ENSNVIT00000000768,131,13.03,0,0,0
ENSNVIG00000000587,ENSNVIT00000000770,4281,4126.19,7330,25.16,90.69
ENSNVIG00000000588,"ENSNVIT00000000868,ENSNVIT00000000902",2164.57,2009.76,568,4,14.43
ENSNVIG00000000589,"ENSNVIT00000001020,ENSNVIT00000001040,ENSNVIT00000001079,ENSNVIT00000001098,ENSNVIT00000001120,ENSNVIT00000001144",1315.79,1160.98,1103,13.46,48.5
ENSNVIG00000000590,ENSNVIT00000000797,1173,1018.19,0,0,0
ENSNVIG00000000591,ENSNVIT00000000775,2262,2107.19,0,0,0
ENSNVIG00000000592,ENSNVIT00000000774,1296,1141.19,149,1.85,6.67
ENSNVIG00000000593,ENSNVIT00000000805,7272,7117.19,536,1.07,3.84
ENSNVIG00000000594,"ENSNVIT00000000789,ENSNVIT00000000820,ENSNVIT00000000835",1973.2,1818.39,2069,16.12,58.09
ENSNVIG00000000595,ENSNVIT00000000776,106,4.62,0,0,0
ENSNVIG00000000596,ENSNVIT00000000784,1128,973.19,1,0.01,0.05
ENSNVIG00000000597,ENSNVIT00000000778,1468,1313.19,135,1.46,5.25
ENSNVIG00000000598,ENSNVIT00000000777,1148,993.19,70,1,3.6
ENSNVIG00000000599,ENSNVIT00000000779,112,6.2,0,0,0
ENSNVIG00000000600,ENSNVIT00000000783,1062,907.19,82,1.28,4.61
ENSNVIG00000000601,ENSNVIT00000000785,2371,2216.19,18263,116.73,420.72
ENSNVIG00000000602,"ENSNVIT00000000795,ENSNVIT00000000802",246,96.56,198,29.05,104.69
ENSNVIG00000000603,ENSNVIT00000000786,1469,1314.19,100,1.08,3.88
ENSNVIG00000000604,ENSNVIT00000000787,261,110.31,1,0.13,0.46
ENSNVIG00000000605,ENSNVIT00000000790,112,6.2,0,0,0
ENSNVIG00000000606,"ENSNVIT00000000798,ENSNVIT00000000807",806.57,651.76,245,5.32,19.19
ENSNVIG00000000607,ENSNVIT00000000796,107,4.87,0,0,0
ENSNVIG00000000608,"ENSNVIT00000000942,ENSNVIT00000000956",2415.31,2260.5,473,2.96,10.68
ENSNVIG00000000609,ENSNVIT00000000801,201,57.91,0,0,0
