gene_id,transcript_id(s),length,effective_length,expected_count,TPM,FPKM
ENSNVIG00000000305,"ENSNVIT00000000369,ENSNVIT00000000373",528.12,355.5,294,10.98,44.02
ENSNVIG00000000306,ENSNVIT00000000344,939,766.33,0,0,0
ENSNVIG00000000307,ENSNVIT00000000352,696,523.33,0,0,0
ENSNVIG00000000308,"ENSNVIT00000000405,ENSNVIT00000000412",6129,5956.33,53,0.12,0.47
ENSNVIG00000000309,"ENSNVIT00000000538,ENSNVIT00000000555",2529.78,2357.11,159.28,0.9,3.6
ENSNVIG00000000310,"ENSNVIT00000000380,ENSNVIT00000000409,ENSNVIT00000000414",2095,1922.33,2229,15.4,61.72
ENSNVIG00000000311,"ENSNVIT00000000367,ENSNVIT00000000376",997,824.33,229,3.69,14.79
ENSNVIG00000000312,"ENSNVIT00000000388,ENSNVIT00000000393",1310.09,1137.42,320,3.74,14.97
ENSNVIG00000000313,ENSNVIT00000000360,549,376.35,0,0,0
ENSNVIG00000000314,ENSNVIT00000000361,2703,2530.33,0,0,0
ENSNVIG00000000315,ENSNVIT00000000362,76,0,0,0,0
ENSNVIG00000000316,ENSNVIT00000000427,2844,2671.33,529,2.63,10.54
ENSNVIG00000000317,ENSNVIT00000000365,1995,1822.33,0,0,0
ENSNVIG00000000318,ENSNVIT00000000372,2868,2695.33,100,0.49,1.97
ENSNVIG00000000319,ENSNVIT00000000363,125,6.33,0,0,0
ENSNVIG00000000320,"ENSNVIT00000000410,ENSNVIT00000000436,ENSNVIT00000000457",3090.61,2917.94,421,1.92,7.68
ENSNVIG00000000321,ENSNVIT00000000368,115,4.07,0,0,0
ENSNVIG00000000322,ENSNVIT00000000374,951,778.33,0,0,0
ENSNVIG00000000323,"ENSNVIT00000000378,ENSNVIT00000000382",967.5,794.83,0,0,0
ENSNVIG00000000324,"ENSNVIT00000000379,ENSNVIT00000000390",1747,1574.33,638,5.38,21.57
ENSNVIG00000000325,ENSNVIT00000000381,1479,1306.33,3,0.03,0.12
ENSNVIG00000000326,ENSNVIT00000000425,3627,3454.33,98,0.38,1.51
ENSNVIG00000000327,"ENSNVIT00000000394,ENSNVIT00000000402,ENSNVIT00000000426,ENSNVIT00000000432,ENSNVIT00000000441,ENSNVIT00000000443",2126.24,1953.56,357,2.43,9.73
ENSNVIG00000000328,"ENSNVIT00000000430,ENSNVIT00000000461,ENSNVIT00000000468",957.22,784.56,1354,22.92,91.86
ENSNVIG00000000329,"ENSNVIT00000000462,ENSNVIT00000000500,ENSNVIT00000000511",2116,1943.33,220,1.5,6.03
ENSNVIG00000000330,ENSNVIT00000000387,4933,4760.33,2674,7.46,29.9
ENSNVIG00000000331,"ENSNVIT00000001314,ENSNVIT00000001317,ENSNVIT00000001342,ENSNVIT00000001380,ENSNVIT00000001415",2763.01,2590.34,1,0.01,0.02
ENSNVIG00000000332,ENSNVIT00000000389,3327,3154.33,1617,6.81,27.29
ENSNVIG00000000333,"ENSNVIT00000000474,ENSNVIT00000000504,ENSNVIT00000000517",777,604.33,30,0.66,2.64
ENSNVIG00000000334,"ENSNVIT00000000649,ENSNVIT00000000675",978,805.33,91,1.5,6.01
ENSNVIG00000000335,ENSNVIT00000000401,1326,1153.33,412,4.74,19.01
ENSNVIG00000000336,ENSNVIT00000000398,1080,907.33,267,3.91,15.66
ENSNVIG00000000337,ENSNVIT00000000399,87,0,0,0,0
ENSNVIG00000000338,ENSNVIT00000000407,3052,2879.33,451,2.08,8.34
ENSNVIG00000000339,"ENSNVIT00000000406,ENSNVIT00000000418,ENSNVIT00000000419",2139.91,1967.24,293,1.98,7.93
ENSNVIG00000000340,"ENSNVIT00000000658,ENSNVIT00000000661,ENSNVIT00000000667,ENSNVIT00000000680,ENSNVIT00000000692,ENSNVIT00000000705,ENSNVIT00000000756",3522.38,3349.7,1596,6.33,25.36
ENSNVIG00000000341,ENSNVIT00000000482,3147,2974.33,559,2.5,10
ENSNVIG00000000342,"ENSNVIT00000000448,ENSNVIT00000000450",2552.01,2379.33,396,2.21,8.86
ENSNVIG00000000343,ENSNVIT00000000423,1524,1351.33,594,5.84,23.4
ENSNVIG00000000344,ENSNVIT00000000447,2845,2672.33,2102,10.45,41.87
ENSNVIG00000000345,ENSNVIT00000000606,7383,7210.33,2214,4.08,16.34
ENSNVIG00000000346,"ENSNVIT00000000424,ENSNVIT00000000435,ENSNVIT00000000444",3888.26,3715.59,199,0.71,2.85
ENSNVIG00000000347,"ENSNVIT00000001390,ENSNVIT00000001429,ENSNVIT00000001469",9177,9004.33,508,0.75,3
ENSNVIG00000000348,"ENSNVIT00000000421,ENSNVIT00000000422",1227,1054.33,91,1.15,4.59
ENSNVIG00000000349,ENSNVIT00000000458,2650,2477.33,496,2.66,10.66
ENSNVIG00000000350,"ENSNVIT00000000485,ENSNVIT00000000488",1872,1699.33,2629,20.55,82.35
ENSNVIG00000000351,ENSNVIT00000000431,2415,2242.33,75,0.44,1.78
ENSNVIG00000000352,ENSNVIT00000000438,792,619.33,2,0.04,0.17
ENSNVIG00000000353,ENSNVIT00000000434,107,2.71,0,0,0
ENSNVIG00000000354,ENSNVIT00000000449,864,691.33,3,0.06,0.23
ENSNVIG00000000355,ENSNVIT00000000437,255,88.83,0,0,0
ENSNVIG00000000356,ENSNVIT00000000440,106,2.57,0,0,0
ENSNVIG00000000357,ENSNVIT00000000439,190,37.18,0,0,0
ENSNVIG00000000358,ENSNVIT00000000442,1686,1513.33,234,2.05,8.23
ENSNVIG00000000359,"ENSNVIT00000000460,ENSNVIT00000000518,ENSNVIT00000000521,ENSNVIT00000000532",815.23,642.56,61,1.26,5.05
ENSNVIG00000000360,ENSNVIT00000000445,74,0,0,0,0
ENSNVIG00000000361,ENSNVIT00000000446,189,36.51,13,4.73,18.95
ENSNVIG00000000362,ENSNVIT00000000454,342,170.69,0,0,0
ENSNVIG00000000363,ENSNVIT00000000455,492,319.41,0,0,0
ENSNVIG00000000364,ENSNVIT00000000453,264,96.87,0,0,0
ENSNVIG00000000365,ENSNVIT00000000451,1978,1805.33,1287,9.47,37.95
ENSNVIG00000000366,"ENSNVIT00000000552,ENSNVIT00000000566",840,667.33,1,0.02,0.08
ENSNVIG00000000367,ENSNVIT00000000456,303,133.11,0,0,0
ENSNVIG00000000368,"ENSNVIT00000000610,ENSNVIT00000000632",1341,1168.33,0,0,0
ENSNVIG00000000369,ENSNVIT00000000470,501,328.39,11,0.44,1.78
ENSNVIG00000000370,"ENSNVIT00000001362,ENSNVIT00000001393,ENSNVIT00000001407",4167,3994.33,225,0.75,3
ENSNVIG00000000371,"ENSNVIT00000000491,ENSNVIT00000000516",1009.8,837.13,2394.95,38,152.28
ENSNVIG00000000372,"ENSNVIT00000000490,ENSNVIT00000000509",2201,2028.33,193,1.26,5.06
ENSNVIG00000000373,"ENSNVIT00000000480,ENSNVIT00000000495",2030.89,1858.22,1354,9.68,38.78
ENSNVIG00000000374,ENSNVIT00000000466,501,328.39,0,0,0
ENSNVIG00000000375,ENSNVIT00000000463,2817,2644.33,1225,6.15,24.66
ENSNVIG00000000376,ENSNVIT00000000467,591,418.34,3.53,0.11,0.45
ENSNVIG00000000377,ENSNVIT00000000484,966,793.33,50,0.84,3.35
ENSNVIG00000000378,ENSNVIT00000000471,106,2.57,0,0,0
ENSNVIG00000000379,ENSNVIT00000000473,104,2.3,0,0,0
ENSNVIG00000000380,ENSNVIT00000000475,102,2.05,0,0,0
ENSNVIG00000000381,ENSNVIT00000000478,89,0,0,0,0
ENSNVIG00000000382,ENSNVIT00000000477,103,2.17,0,0,0
ENSNVIG00000000383,ENSNVIT00000000476,1353,1180.33,286,3.22,12.9
ENSNVIG00000000384,ENSNVIT00000000479,1176,1003.33,401,5.31,21.27
ENSNVIG00000000385,ENSNVIT00000000539,3234,3061.33,558,2.42,9.7
ENSNVIG00000000386,ENSNVIT00000000672,1467,1294.33,4799,49.24,197.35
ENSNVIG00000000387,ENSNVIT00000000486,104,2.3,0,0,0
ENSNVIG00000000388,ENSNVIT00000000483,108,2.86,0,0,0
ENSNVIG00000000389,ENSNVIT00000000493,891,718.33,268.6,4.97,19.9
ENSNVIG00000000390,"ENSNVIT00000000522,ENSNVIT00000000531,ENSNVIT00000000537",617.35,444.79,9994,298.42,1195.98
ENSNVIG00000000391,"ENSNVIT00000000494,ENSNVIT00000000501,ENSNVIT00000000507,ENSNVIT00000000514",2319.39,2146.72,30,0.19,0.74
ENSNVIG00000000392,ENSNVIT00000000497,201,44.85,0,0,0
ENSNVIG00000000393,"ENSNVIT00000000508,ENSNVIT00000000524",1546.9,1374.23,6320,61.08,244.79
ENSNVIG00000000394,ENSNVIT00000000496,645,472.33,21,0.59,2.37
ENSNVIG00000000395,ENSNVIT00000000492,110,3.18,0,0,0
ENSNVIG00000000396,"ENSNVIT00000000515,ENSNVIT00000000525,ENSNVIT00000000534",1202.22,1029.55,524,6.76,27.09
ENSNVIG00000000397,"ENSNVIT00000000547,ENSNVIT00000000573",3513.17,3340.5,2939,11.68,46.83
ENSNVIG00000000398,"ENSNVIT00000002133,ENSNVIT00000002141,ENSNVIT00000002149,ENSNVIT00000002151,ENSNVIT00000002177,ENSNVIT00000002185,ENSNVIT00000002196",2994,2821.33,38,0.18,0.72
ENSNVIG00000000399,ENSNVIT00000000499,83,0,0,0,0
ENSNVIG00000000400,ENSNVIT00000000505,378,206.02,2.4,0.15,0.62
ENSNVIG00000000401,ENSNVIT00000000502,82,0,0,0,0
ENSNVIG00000000402,ENSNVIT00000000503,291,121.77,0,0,0
ENSNVIG00000000403,ENSNVIT00000000569,2805,2632.33,2,0.01,0.04
ENSNVIG00000000404,"ENSNVIT00000001389,ENSNVIT00000001443,ENSNVIT00000001488,ENSNVIT00000001501",5670,5497.33,29,0.07,0.28
ENSNVIG00000000405,ENSNVIT00000000556,3078,2905.33,246,1.12,4.51
ENSNVIG00000000406,ENSNVIT00000000510,723,550.33,244,5.89,23.6
ENSNVIG00000000407,ENSNVIT00000000612,4725,4552.33,715,2.09,8.36
ENSNVIG00000000408,"ENSNVIT00000000545,ENSNVIT00000000571,ENSNVIT00000000575,ENSNVIT00000000579",2419.69,2247.02,3410,20.15,80.78
ENSNVIG00000000409,ENSNVIT00000000519,117,4.47,0,0,0
ENSNVIG00000000410,"ENSNVIT00000000544,ENSNVIT00000000565",5082,4909.33,169,0.46,1.83
ENSNVIG00000000411,ENSNVIT00000000578,3063,2890.33,60,0.28,1.1
ENSNVIG00000000412,ENSNVIT00000000541,3126,2953.33,34,0.15,0.61
ENSNVIG00000000413,ENSNVIT00000000527,3609,3436.33,1130,4.37,17.5
ENSNVIG00000000414,ENSNVIT00000000526,1077,904.33,0,0,0
ENSNVIG00000000415,ENSNVIT00000000528,990,817.33,0,0,0
ENSNVIG00000000416,ENSNVIT00000000536,2289,2116.33,2481.85,15.57,62.42
ENSNVIG00000000417,ENSNVIT00000000529,5696,5523.33,1177,2.83,11.34
ENSNVIG00000000418,ENSNVIT00000000533,107,2.71,0,0,0
ENSNVIG00000000419,ENSNVIT00000000535,321,150.33,0,0,0
ENSNVIG00000000420,ENSNVIT00000000598,3066,2893.33,225,1.03,4.14
ENSNVIG00000000421,ENSNVIT00000000562,3440,3267.33,1857,7.55,30.25
ENSNVIG00000000422,"ENSNVIT00000000788,ENSNVIT00000000846,ENSNVIT00000000882",9523,9350.33,1227,1.74,6.98
ENSNVIG00000000423,ENSNVIT00000000557,999,826.33,0,0,0
ENSNVIG00000000424,ENSNVIT00000000546,102,2.05,0,0,0
ENSNVIG00000000425,ENSNVIT00000000548,636,463.33,42,1.2,4.82
ENSNVIG00000000426,ENSNVIT00000000550,2322,2149.33,476,2.94,11.79
ENSNVIG00000000427,"ENSNVIT00000000570,ENSNVIT00000000593",1479.18,1306.51,520,5.29,21.18
ENSNVIG00000000428,ENSNVIT00000000549,4067,3894.33,201,0.69,2.75
ENSNVIG00000000429,ENSNVIT00000000564,2088,1915.33,0,0,0
ENSNVIG00000000430,ENSNVIT00000000561,399,226.79,0,0,0
ENSNVIG00000000431,"ENSNVIT00000000553,ENSNVIT00000000559,ENSNVIT00000000591,ENSNVIT00000000620,ENSNVIT00000000651,ENSNVIT00000000679",5549.99,5377.32,698,1.72,6.91
ENSNVIG00000000432,ENSNVIT00000000558,336,164.85,2,0.16,0.65
ENSNVIG00000000433,ENSNVIT00000000560,1951,1778.33,1156,8.63,34.6
ENSNVIG00000000434,ENSNVIT00000000589,1647,1474.33,11,0.1,0.4
ENSNVIG00000000435,ENSNVIT00000000568,2375,2202.33,435.55,2.63,10.53
ENSNVIG00000000436,ENSNVIT00000000567,163,21.02,0,0,0
ENSNVIG00000000437,ENSNVIT00000000577,3657,3484.33,0,0,0
ENSNVIG00000000438,ENSNVIT00000000572,93,1.16,0,0,0
ENSNVIG00000000439,ENSNVIT00000000580,597,424.34,248,7.76,31.11
ENSNVIG00000000440,ENSNVIT00000000574,106,2.57,0,0,0
ENSNVIG00000000441,ENSNVIT00000000588,687,514.33,6930.82,178.97,717.26
ENSNVIG00000000442,ENSNVIT00000000576,133,8.61,0,0,0
ENSNVIG00000000443,ENSNVIT00000000596,660,487.33,32,0.87,3.5
ENSNVIG00000000444,ENSNVIT00000000586,3356,3183.33,13,0.05,0.22
ENSNVIG00000000445,"ENSNVIT00000000587,ENSNVIT00000000594",1625,1452.33,2,0.02,0.07
ENSNVIG00000000446,ENSNVIT00000000581,753,580.33,19,0.43,1.74
ENSNVIG00000000447,ENSNVIT00000000582,165,22.06,0,0,0
ENSNVIG00000000448,ENSNVIT00000000584,1953,1780.33,63,0.47,1.88
ENSNVIG00000000449,"ENSNVIT00000000689,ENSNVIT00000000703",1386,1213.33,250,2.74,10.97
ENSNVIG00000000450,ENSNVIT00000000595,3240,3067.33,139,0.6,2.41
ENSNVIG00000000451,ENSNVIT00000000597,1236,1063.33,968,12.09,48.46
ENSNVIG00000000452,ENSNVIT00000000654,4761,4588.33,2,0.01,0.02
ENSNVIG00000000453,ENSNVIT00000000590,111,3.35,0,0,0
ENSNVIG00000000454,ENSNVIT00000000592,150,14.86,0,0,0
ENSNVIG00000000455,ENSNVIT00000000601,1533,1360.33,3,0.03,0.12
ENSNVIG00000000456,"ENSNVIT00000000937,ENSNVIT00000000940,ENSNVIT00000000951",1254.64,1081.97,175,2.15,8.61
ENSNVIG00000000457,ENSNVIT00000000607,1047,874.33,0,0,0
ENSNVIG00000000458,ENSNVIT00000000626,3027,2854.33,0,0,0
ENSNVIG00000000459,"ENSNVIT00000000711,ENSNVIT00000000722,ENSNVIT00000000734",4209,4036.33,150,0.49,1.98
ENSNVIG00000000460,"ENSNVIT00000000714,ENSNVIT00000000735",1680.99,1508.32,859,7.56,30.31
ENSNVIG00000000461,ENSNVIT00000000600,438,265.55,0,0,0
ENSNVIG00000000462,"ENSNVIT00000000614,ENSNVIT00000000618",516,343.38,3862,149.37,598.66
ENSNVIG00000000463,"ENSNVIT00000000646,ENSNVIT00000000683",3487,3314.33,375,1.5,6.02
ENSNVIG00000000464,"ENSNVIT00000000876,ENSNVIT00000000881,ENSNVIT00000000890",1441,1268.33,0,0,0
ENSNVIG00000000465,ENSNVIT00000000599,531,358.37,5.11,0.19,0.76
ENSNVIG00000000466,ENSNVIT00000000604,3105,2932.33,18,0.08,0.33
ENSNVIG00000000467,ENSNVIT00000000609,709,536.33,447,11.07,44.36
ENSNVIG00000000468,ENSNVIT00000000634,2163,1990.33,2140,14.28,57.23
ENSNVIG00000000469,ENSNVIT00000000602,1150,977.33,22,0.3,1.2
ENSNVIG00000000470,ENSNVIT00000000603,133,8.61,0,0,0
ENSNVIG00000000471,ENSNVIT00000000608,1011,838.33,135,2.14,8.57
ENSNVIG00000000472,ENSNVIT00000000605,303,133.11,0,0,0
ENSNVIG00000000473,ENSNVIT00000000625,2247,2074.33,847,5.42,21.73
ENSNVIG00000000474,ENSNVIT00000000623,1494,1321.33,2,0.02,0.08
ENSNVIG00000000475,ENSNVIT00000000611,171,25.37,0,0,0
ENSNVIG00000000476,"ENSNVIT00000000615,ENSNVIT00000000621",634.01,461.34,455,13.1,52.5
ENSNVIG00000000477,"ENSNVIT00000002299,ENSNVIT00000002562,ENSNVIT00000002572,ENSNVIT00000002598,ENSNVIT00000002607,ENSNVIT00000002619,ENSNVIT00000002628",2761.57,2588.89,1153,5.91,23.71
ENSNVIG00000000478,ENSNVIT00000000622,822,649.33,288,5.89,23.61
ENSNVIG00000000479,"ENSNVIT00000000640,ENSNVIT00000000671",651,478.33,3,0.08,0.33
ENSNVIG00000000480,ENSNVIT00000000613,300,130.26,3683651.68,375569.3,1505196.61
ENSNVIG00000000481,ENSNVIT00000000627,1744,1571.33,358,3.03,12.13
ENSNVIG00000000482,ENSNVIT00000000653,2793,2620.33,234,1.19,4.75
ENSNVIG00000000483,"ENSNVIT00000000904,ENSNVIT00000000906,ENSNVIT00000000913,ENSNVIT00000000918",2423.25,2250.58,0,0,0
ENSNVIG00000000484,ENSNVIT00000000629,1275,1102.33,51,0.61,2.46
ENSNVIG00000000485,"ENSNVIT00000001090,ENSNVIT00000001118,ENSNVIT00000001139,ENSNVIT00000001145",1037.48,864.81,435,6.68,26.77
ENSNVIG00000000486,ENSNVIT00000000624,117,4.47,0,0,0
ENSNVIG00000000487,ENSNVIT00000000650,2931,2758.33,942,4.54,18.18
ENSNVIG00000000488,ENSNVIT00000000652,1743,1570.33,135,1.14,4.58
ENSNVIG00000000489,ENSNVIT00000000628,1059,886.33,243,3.64,14.59
ENSNVIG00000000490,"ENSNVIT00000000648,ENSNVIT00000000673",2166.89,1994.22,1604,10.68,42.81
ENSNVIG00000000492,ENSNVIT00000000635,4435,4262.33,609,1.9,7.61
ENSNVIG00000000493,ENSNVIT00000000633,321,150.33,1212,107.07,429.12
ENSNVIG00000000494,ENSNVIT00000000641,363,191.25,26,1.81,7.24
ENSNVIG00000000495,"ENSNVIT00000000655,ENSNVIT00000000657",1189.5,1016.83,0,0,0
ENSNVIG00000000496,"ENSNVIT00000000693,ENSNVIT00000000723,ENSNVIT00000000736",1616.99,1444.32,1363,12.53,50.23
ENSNVIG00000000497,ENSNVIT00000000639,1372,1199.33,46,0.51,2.04
ENSNVIG00000000498,"ENSNVIT00000000642,ENSNVIT00000000665",1648,1475.33,36,0.32,1.3
ENSNVIG00000000499,ENSNVIT00000000638,513,340.38,285,11.12,44.57
ENSNVIG00000000500,ENSNVIT00000000645,1341,1168.33,653,7.42,29.75
ENSNVIG00000000501,ENSNVIT00000000643,1857,1684.33,0,0,0
ENSNVIG00000000502,"ENSNVIT00000000644,ENSNVIT00000000660",3057.46,2884.79,750,3.45,13.84
ENSNVIG00000000503,ENSNVIT00000000647,125,6.33,3,6.29,25.21
ENSNVIG00000000504,"ENSNVIT00000000730,ENSNVIT00000000743,ENSNVIT00000001087,ENSNVIT00000001117,ENSNVIT00000001137",2245.57,2072.9,636,4.07,16.33
ENSNVIG00000000505,"ENSNVIT00000000718,ENSNVIT00000000738",579,406.34,5,0.16,0.65
ENSNVIG00000000506,ENSNVIT00000000656,1453,1280.33,0,0,0
ENSNVIG00000000507,ENSNVIT00000000659,3463,3290.33,357,1.44,5.78
ENSNVIG00000000508,ENSNVIT00000000674,2675,2502.33,2728,14.48,58.03
ENSNVIG00000000509,ENSNVIT00000000668,2143,1970.33,303,2.04,8.19
ENSNVIG00000000510,ENSNVIT00000000676,2631,2458.33,402,2.17,8.7
ENSNVIG00000000511,ENSNVIT00000000701,2249,2076.33,323,2.07,8.28
ENSNVIG00000000512,ENSNVIT00000000663,924,751.33,12.3,0.22,0.87
ENSNVIG00000000513,"ENSNVIT00000000681,ENSNVIT00000000691",4131.14,3958.47,6494,21.79,87.32
ENSNVIG00000000514,ENSNVIT00000000662,916,743.33,171,3.06,12.24
ENSNVIG00000000515,ENSNVIT00000000664,330,159.03,0,0,0
ENSNVIG00000000517,ENSNVIT00000000698,2529,2356.33,10897,61.42,246.15
ENSNVIG00000000518,ENSNVIT00000000669,117,4.47,0,0,0
ENSNVIG00000000519,ENSNVIT00000000677,162,20.5,0,0,0
ENSNVIG00000000520,ENSNVIT00000000697,3346,3173.33,2216,9.27,37.17
ENSNVIG00000000521,ENSNVIT00000000670,166,22.6,0,0,0
ENSNVIG00000000522,ENSNVIT00000000682,388,215.9,0,0,0
ENSNVIG00000000524,ENSNVIT00000000704,3084,2911.33,953,4.35,17.42
ENSNVIG00000000525,ENSNVIT00000000686,3099,2926.33,347,1.57,6.31
ENSNVIG00000000526,ENSNVIT00000000685,81,0,0,0,0
ENSNVIG00000000527,ENSNVIT00000000688,405,232.74,2,0.11,0.46
ENSNVIG00000000528,ENSNVIT00000000706,2108,1935.33,1216,8.34,33.44
ENSNVIG00000000529,"ENSNVIT00000000699,ENSNVIT00000000741",889.32,727.46,2416,44.11,176.78
ENSNVIG00000000530,ENSNVIT00000000696,282,113.37,1,0.12,0.47
ENSNVIG00000000532,ENSNVIT00000000700,2268,2095.33,0,0,0
ENSNVIG00000000533,"ENSNVIT00000000702,ENSNVIT00000000742,ENSNVIT00000000757",3119.67,2947,1575,7.1,28.45
ENSNVIG00000000534,"ENSNVIT00000000712,ENSNVIT00000000729",2855,2682.33,1157,5.73,22.96
ENSNVIG00000000535,ENSNVIT00000000713,2727,2554.33,1,0.01,0.02
ENSNVIG00000000536,ENSNVIT00000000728,1437,1264.33,3,0.03,0.13
ENSNVIG00000000537,ENSNVIT00000000981,3495,3322.33,6,0.02,0.1
ENSNVIG00000000538,ENSNVIT00000000710,3016,2843.33,116,0.54,2.17
ENSNVIG00000000539,ENSNVIT00000000717,1218,1045.33,86,1.09,4.38
ENSNVIG00000000540,ENSNVIT00000000707,84,0,0,0,0
ENSNVIG00000000541,ENSNVIT00000000708,111,3.35,0,0,0
ENSNVIG00000000542,ENSNVIT00000000709,1134,961.33,289,3.99,16
ENSNVIG00000000543,"ENSNVIT00000000715,ENSNVIT00000000739",3903,3730.33,414,1.47,5.91
ENSNVIG00000000544,ENSNVIT00000000716,131,8,0,0,0
ENSNVIG00000000545,ENSNVIT00000000721,234,70.72,38,7.14,28.6
ENSNVIG00000000546,ENSNVIT00000000719,357,185.36,0,0,0
ENSNVIG00000000547,ENSNVIT00000000720,111,3.35,0,0,0
ENSNVIG00000000548,ENSNVIT00000000725,999,826.33,418,6.72,26.93
ENSNVIG00000000549,"ENSNVIT00000000732,ENSNVIT00000000758",802.51,629.84,1187,25.03,100.31
ENSNVIG00000000550,ENSNVIT00000000724,405,232.74,13,0.74,2.97
ENSNVIG00000000551,"ENSNVIT00000000745,ENSNVIT00000000751",1020,847.33,16,0.25,1.01
ENSNVIG00000000552,ENSNVIT00000000726,95,1.32,0,0,0
ENSNVIG00000000553,ENSNVIT00000000727,80,0,0,0,0
ENSNVIG00000000554,ENSNVIT00000000749,1632,1459.33,208,1.89,7.59
ENSNVIG00000000555,ENSNVIT00000000731,213,53.82,128.92,31.81,127.5
ENSNVIG00000000556,ENSNVIT00000000799,4004,3831.33,199,0.69,2.76
ENSNVIG00000000557,"ENSNVIT00000000772,ENSNVIT00000000792,ENSNVIT00000000817",883,710.33,434,8.11,32.52
ENSNVIG00000000558,ENSNVIT00000000733,292,122.71,0,0,0
ENSNVIG00000000559,ENSNVIT00000000746,909,736.33,2,0.04,0.14
ENSNVIG00000000560,"ENSNVIT00000000760,ENSNVIT00000000791",1722,1549.33,461,3.95,15.84
ENSNVIG00000000561,"ENSNVIT00000000765,ENSNVIT00000000766",400.5,229.67,0,0,0
ENSNVIG00000000562,ENSNVIT00000000767,564,391.35,0,0,0
ENSNVIG00000000563,ENSNVIT00000000740,138,10.25,0,0,0
ENSNVIG00000000564,ENSNVIT00000000744,366,194.2,0,0,0
ENSNVIG00000000565,"ENSNVIT00000000794,ENSNVIT00000000800,ENSNVIT00000000811",1756.39,1583.72,1127,9.45,37.88
ENSNVIG00000000566,"ENSNVIT00000000815,ENSNVIT00000000850,ENSNVIT00000000857",1275.97,1103.3,778,9.37,37.53
ENSNVIG00000000567,ENSNVIT00000000748,2059,1886.33,218,1.53,6.15
ENSNVIG00000000568,ENSNVIT00000000750,480,307.43,0,0,0
ENSNVIG00000000569,"ENSNVIT00000000747,ENSNVIT00000000754",1045.76,873.09,1725,26.24,105.16
ENSNVIG00000000570,ENSNVIT00000000752,192,38.53,0,0,0
ENSNVIG00000000572,ENSNVIT00000000773,1350,1177.33,579,6.53,26.18
ENSNVIG00000000574,ENSNVIT00000000914,4152,3979.33,1278,4.27,17.09
ENSNVIG00000000575,ENSNVIT00000000793,2691,2518.33,5,0.03,0.11
ENSNVIG00000000576,ENSNVIT00000000813,3324,3151.33,1849,7.79,31.23
ENSNVIG00000000577,"ENSNVIT00000000782,ENSNVIT00000000826",1414.68,1242.01,539,5.76,23.1
ENSNVIG00000000578,ENSNVIT00000000761,121,5.35,0,0,0
ENSNVIG00000000579,ENSNVIT00000000781,693,520.33,493,12.58,50.43
ENSNVIG00000000580,ENSNVIT00000000762,701,528.33,29,0.73,2.92
ENSNVIG00000000581,ENSNVIT00000000764,109,3.02,0,0,0
ENSNVIG00000000582,"ENSNVIT00000001299,ENSNVIT00000001356,ENSNVIT00000001369,ENSNVIT00000001405",3958.66,3785.99,91,0.32,1.28
ENSNVIG00000000583,ENSNVIT00000000821,1488,1315.33,590,5.96,23.88
ENSNVIG00000000585,ENSNVIT00000000780,103,2.17,0,0,0
ENSNVIG00000000586,ENSNVIT00000000768,131,8,0,0,0
ENSNVIG00000000587,ENSNVIT00000000770,4281,4108.33,8378,27.08,108.55
ENSNVIG00000000588,"ENSNVIT00000000868,ENSNVIT00000000902",2152.86,1980.19,1152,7.73,30.97
ENSNVIG00000000589,"ENSNVIT00000001020,ENSNVIT00000001040,ENSNVIT00000001079,ENSNVIT00000001098,ENSNVIT00000001120,ENSNVIT00000001144",1303.86,1131.19,664,7.8,31.24
ENSNVIG00000000590,ENSNVIT00000000797,1173,1000.33,1,0.01,0.05
ENSNVIG00000000591,ENSNVIT00000000775,2262,2089.33,0,0,0
ENSNVIG00000000592,ENSNVIT00000000774,1296,1123.33,235,2.78,11.14
ENSNVIG00000000593,ENSNVIT00000000805,7272,7099.33,891,1.67,6.68
ENSNVIG00000000594,"ENSNVIT00000000789,ENSNVIT00000000820,ENSNVIT00000000835",1967.55,1794.88,2224,16.46,65.95
ENSNVIG00000000595,ENSNVIT00000000776,106,2.57,0,0,0
ENSNVIG00000000596,ENSNVIT00000000784,1128,955.33,3,0.04,0.17
ENSNVIG00000000597,ENSNVIT00000000778,1468,1295.33,123,1.26,5.05
ENSNVIG00000000598,ENSNVIT00000000777,1148,975.33,90,1.23,4.91
ENSNVIG00000000599,ENSNVIT00000000779,112,3.52,1,3.77,15.12
ENSNVIG00000000600,ENSNVIT00000000783,1062,889.33,18,0.27,1.08
ENSNVIG00000000601,ENSNVIT00000000785,2371,2198.33,11213,67.74,271.5
ENSNVIG00000000602,"ENSNVIT00000000795,ENSNVIT00000000802",246,80.94,150,24.61,98.64
ENSNVIG00000000603,ENSNVIT00000000786,1469,1296.33,366,3.75,15.03
ENSNVIG00000000604,ENSNVIT00000000787,261,94.17,2,0.28,1.13
ENSNVIG00000000605,ENSNVIT00000000790,112,3.52,0,0,0
ENSNVIG00000000606,"ENSNVIT00000000798,ENSNVIT00000000807",817.48,644.81,97,2,8.01
ENSNVIG00000000607,ENSNVIT00000000796,107,2.71,0,0,0
ENSNVIG00000000608,"ENSNVIT00000000942,ENSNVIT00000000956",2394.83,2222.16,820,4.9,19.64
ENSNVIG00000000609,ENSNVIT00000000801,201,44.85,1,0.3,1.19
ENSNVIG00000000610,ENSNVIT00000000803,153,16.18,0,0,0
ENSNVIG00000000611,ENSNVIT00000000804,72,0,0,0,0
